id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-VTEC-00029,场地装备与科技,足球规则与规格,足球规则与规格知识19,both,4,1934年世界杯足球规则与规格小组赛有何亮点?,1934足球规则与规格小组赛,1934年意大利主办，意大利夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共70球，决赛罗马。,fact,"1934,足球规则与规格,小组赛,意大利","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00030,场地装备与科技,足球规则与规格,足球规则与规格知识20,both,4,1938年世界杯足球规则与规格小组赛有何亮点?,1938足球规则与规格小组赛,1938年法国主办，意大利夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共84球，决赛巴黎。,fact,"1938,足球规则与规格,小组赛,法国","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00031,场地装备与科技,足球规则与规格,足球规则与规格知识21,both,4,1950年世界杯足球规则与规格小组赛有何亮点?,1950足球规则与规格小组赛,1950年巴西主办，乌拉圭夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共88球，决赛里约热内卢。,fact,"1950,足球规则与规格,小组赛,巴西","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00032,场地装备与科技,足球规则与规格,足球规则与规格知识22,both,4,1954年世界杯足球规则与规格小组赛有何亮点?,1954足球规则与规格小组赛,1954年瑞士主办，西德夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共140球，决赛伯尔尼。,fact,"1954,足球规则与规格,小组赛,瑞士","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00033,场地装备与科技,足球规则与规格,足球规则与规格知识23,both,4,1958年世界杯足球规则与规格小组赛有何亮点?,1958足球规则与规格小组赛,1958年瑞典主办，巴西夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共126球，决赛斯德哥尔摩。,fact,"1958,足球规则与规格,小组赛,瑞典","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00034,场地装备与科技,足球规则与规格,足球规则与规格知识24,both,4,1962年世界杯足球规则与规格小组赛有何亮点?,1962足球规则与规格小组赛,1962年智利主办，巴西夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共89球，决赛圣地亚哥。,fact,"1962,足球规则与规格,小组赛,智利","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00035,场地装备与科技,足球规则与规格,足球规则与规格知识25,both,4,1966年世界杯足球规则与规格小组赛有何亮点?,1966足球规则与规格小组赛,1966年英格兰主办，英格兰夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共89球，决赛伦敦。,fact,"1966,足球规则与规格,小组赛,英格兰","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00036,场地装备与科技,足球规则与规格,足球规则与规格知识26,both,4,1970年世界杯足球规则与规格小组赛有何亮点?,1970足球规则与规格小组赛,1970年墨西哥主办，巴西夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共95球，决赛墨西哥城。,fact,"1970,足球规则与规格,小组赛,墨西哥","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00037,场地装备与科技,足球规则与规格,足球规则与规格知识27,both,4,1974年世界杯足球规则与规格小组赛有何亮点?,1974足球规则与规格小组赛,1974年西德主办，西德夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共97球，决赛慕尼黑。,fact,"1974,足球规则与规格,小组赛,西德","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00038,场地装备与科技,足球规则与规格,足球规则与规格知识28,both,4,1978年世界杯足球规则与规格小组赛有何亮点?,1978足球规则与规格小组赛,1978年阿根廷主办，阿根廷夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共102球，决赛布宜诺斯艾利斯。,fact,"1978,足球规则与规格,小组赛,阿根廷","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00039,场地装备与科技,足球规则与规格,足球规则与规格知识29,both,4,1982年世界杯足球规则与规格小组赛有何亮点?,1982足球规则与规格小组赛,1982年西班牙主办，意大利夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共146球，决赛马德里。,fact,"1982,足球规则与规格,小组赛,西班牙","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00040,场地装备与科技,足球规则与规格,足球规则与规格知识30,both,4,1986年世界杯足球规则与规格小组赛有何亮点?,1986足球规则与规格小组赛,1986年墨西哥主办，阿根廷夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共132球，决赛墨西哥城。,fact,"1986,足球规则与规格,小组赛,墨西哥","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00041,场地装备与科技,足球规则与规格,足球规则与规格知识31,both,4,1990年世界杯足球规则与规格小组赛有何亮点?,1990足球规则与规格小组赛,1990年意大利主办，西德夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共115球，决赛罗马。,fact,"1990,足球规则与规格,小组赛,意大利","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00042,场地装备与科技,足球规则与规格,足球规则与规格知识32,both,4,1994年世界杯足球规则与规格小组赛有何亮点?,1994足球规则与规格小组赛,1994年美国主办，巴西夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共141球，决赛帕萨迪纳。,fact,"1994,足球规则与规格,小组赛,美国","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00043,场地装备与科技,足球规则与规格,足球规则与规格知识33,both,4,1998年世界杯足球规则与规格小组赛有何亮点?,1998足球规则与规格小组赛,1998年法国主办，法国夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共171球，决赛圣但尼。,fact,"1998,足球规则与规格,小组赛,法国","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00044,场地装备与科技,足球规则与规格,足球规则与规格知识34,both,4,2002年世界杯足球规则与规格小组赛有何亮点?,2002足球规则与规格小组赛,2002年韩日主办，巴西夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共161球，决赛横滨。,fact,"2002,足球规则与规格,小组赛,韩日","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00045,场地装备与科技,足球规则与规格,足球规则与规格知识35,both,4,2006年世界杯足球规则与规格小组赛有何亮点?,2006足球规则与规格小组赛,2006年德国主办，意大利夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共147球，决赛柏林。,fact,"2006,足球规则与规格,小组赛,德国","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00046,场地装备与科技,足球规则与规格,足球规则与规格知识36,both,4,2010年世界杯足球规则与规格小组赛有何亮点?,2010足球规则与规格小组赛,2010年南非主办，西班牙夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共145球，决赛约翰内斯堡。,fact,"2010,足球规则与规格,小组赛,南非","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00047,场地装备与科技,足球规则与规格,足球规则与规格知识37,both,4,2014年世界杯足球规则与规格小组赛有何亮点?,2014足球规则与规格小组赛,2014年巴西主办，德国夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共171球，决赛里约热内卢。,fact,"2014,足球规则与规格,小组赛,巴西","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00048,场地装备与科技,足球规则与规格,足球规则与规格知识38,both,4,2018年世界杯足球规则与规格小组赛有何亮点?,2018足球规则与规格小组赛,2018年俄罗斯主办，法国夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共169球，决赛莫斯科。,fact,"2018,足球规则与规格,小组赛,俄罗斯","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00049,场地装备与科技,足球规则与规格,足球规则与规格知识39,both,4,2022年世界杯足球规则与规格小组赛有何亮点?,2022足球规则与规格小组赛,2022年卡塔尔主办，阿根廷夺冠，足球规则与规格在小组赛阶段有代表事件。,该届共172球，决赛卢赛尔。,fact,"2022,足球规则与规格,小组赛,卡塔尔","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00050,场地装备与科技,足球规则与规格,足球规则与规格知识40,both,4,1930年世界杯足球规则与规格十六强有何亮点?,1930足球规则与规格十六强,1930年乌拉圭主办，乌拉圭夺冠，足球规则与规格在十六强阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,足球规则与规格,十六强,乌拉圭","场地,足球规则与规格,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00051,场地装备与科技,草皮与气候,草皮与气候要点1,both,4,卡塔尔世界杯为何冬季办?,冬季办赛,2022年卡塔尔夏季高温，改11-12月冬季举办。,首次北半球冬季世界杯。,fact,"卡塔尔,冬季,高温,2022","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00052,场地装备与科技,草皮与气候,草皮与气候要点2,both,4,巴西世界杯草皮挑战?,巴西草皮,2014年巴西部分球场草皮因高温与养护引发讨论。,亚马逊球场等受关注。,fact,"2014,巴西,草皮,高温","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00053,场地装备与科技,草皮与气候,草皮与气候要点3,both,4,人工草皮世界杯用过吗?,人工草皮,世界杯正赛通常使用天然草，训练场可能用混合或人工草。,FIFA对草皮质量有严格认证。,fact,"草皮,人工,天然,FIFA","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00054,场地装备与科技,草皮与气候,草皮与气候要点4,both,4,俄罗斯世界杯气候?,俄罗斯气候,2018年俄罗斯夏季适中，部分球场位于凉爽地区。,法国最终夺冠。,fact,"2018,俄罗斯,气候,夏季","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00055,场地装备与科技,草皮与气候,草皮与气候要点5,both,4,南非世界杯海拔?,南非海拔,2010年南非部分球场海拔较高，影响球员体能。,西班牙该届夺冠。,fact,"2010,南非,海拔,体能","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00056,场地装备与科技,草皮与气候,草皮与气候要点6,both,4,1930年世界杯草皮与气候开幕式有何亮点?,1930草皮与气候开幕式,1930年乌拉圭主办，乌拉圭夺冠，草皮与气候在开幕式阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,草皮与气候,开幕式,乌拉圭","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00057,场地装备与科技,草皮与气候,草皮与气候要点7,both,4,1934年世界杯草皮与气候开幕式有何亮点?,1934草皮与气候开幕式,1934年意大利主办，意大利夺冠，草皮与气候在开幕式阶段有代表事件。,该届共70球，决赛罗马。,fact,"1934,草皮与气候,开幕式,意大利","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00058,场地装备与科技,草皮与气候,草皮与气候要点8,both,4,1938年世界杯草皮与气候开幕式有何亮点?,1938草皮与气候开幕式,1938年法国主办，意大利夺冠，草皮与气候在开幕式阶段有代表事件。,该届共84球，决赛巴黎。,fact,"1938,草皮与气候,开幕式,法国","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00059,场地装备与科技,草皮与气候,草皮与气候要点9,both,4,1950年世界杯草皮与气候开幕式有何亮点?,1950草皮与气候开幕式,1950年巴西主办，乌拉圭夺冠，草皮与气候在开幕式阶段有代表事件。,该届共88球，决赛里约热内卢。,fact,"1950,草皮与气候,开幕式,巴西","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00060,场地装备与科技,草皮与气候,草皮与气候要点10,both,4,1954年世界杯草皮与气候开幕式有何亮点?,1954草皮与气候开幕式,1954年瑞士主办，西德夺冠，草皮与气候在开幕式阶段有代表事件。,该届共140球，决赛伯尔尼。,fact,"1954,草皮与气候,开幕式,瑞士","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00061,场地装备与科技,草皮与气候,草皮与气候知识1,both,4,1958年世界杯草皮与气候开幕式有何亮点?,1958草皮与气候开幕式,1958年瑞典主办，巴西夺冠，草皮与气候在开幕式阶段有代表事件。,该届共126球，决赛斯德哥尔摩。,fact,"1958,草皮与气候,开幕式,瑞典","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00062,场地装备与科技,草皮与气候,草皮与气候知识2,both,4,1962年世界杯草皮与气候开幕式有何亮点?,1962草皮与气候开幕式,1962年智利主办，巴西夺冠，草皮与气候在开幕式阶段有代表事件。,该届共89球，决赛圣地亚哥。,fact,"1962,草皮与气候,开幕式,智利","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-VTEC-00063,场地装备与科技,草皮与气候,草皮与气候知识3,both,4,1966年世界杯草皮与气候开幕式有何亮点?,1966草皮与气候开幕式,1966年英格兰主办，英格兰夺冠，草皮与气候在开幕式阶段有代表事件。,该届共89球，决赛伦敦。,fact,"1966,草皮与气候,开幕式,英格兰","场地,草皮与气候,科技",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
