id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-NTEM-00011,国家队与地域,巴西,1962卫冕,world_cup,4,巴西1962年世界杯成绩?,1962巴西卫冕,1962年智利世界杯巴西成功卫冕。,加林查在贝利伤退后扛起进攻。,fact,"1962,卫冕,加林查,智利","国家队,巴西,南美",team:巴西,,入门,1962,1962,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00012,国家队与地域,巴西,1970三冠,world_cup,4,巴西1970年世界杯成绩?,1970巴西三冠,1970年墨西哥世界杯巴西第三次夺冠。,三冠后永久保留雷米特杯真品。,fact,"1970,三冠,雷米特杯,墨西哥","国家队,巴西,南美",team:巴西,,入门,1970,1970,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00013,国家队与地域,巴西,1994美国夺冠,world_cup,4,巴西1994年世界杯成绩?,1994巴西冠军,1994年美国世界杯巴西第四次夺冠。,点球大战击败意大利夺冠。,fact,"1994,美国,点球,意大利","国家队,巴西,南美",team:巴西|team:意大利,,入门,1994,1994,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00014,国家队与地域,巴西,2002日韩夺冠,world_cup,4,巴西2002年世界杯成绩?,2002巴西冠军,2002年韩日世界杯巴西第五次夺冠。,罗纳尔多8球，决赛2比0胜德国。,fact,"2002,韩日,罗纳尔多,德国","国家队,巴西,南美",team:巴西|team:德国|player:罗纳尔多,,入门,2002,2002,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00015,国家队与地域,巴西,1950主办,world_cup,4,巴西哪年主办世界杯?,1950巴西主办,巴西1950年主办第四届世界杯。,决赛在马拉卡纳球场举行。,fact,"1950,主办,马拉卡纳,世界杯","国家队,巴西,南美",team:巴西|tournament:1950年巴西世界杯,,入门,1950,1950,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00016,国家队与地域,巴西,2014主办,world_cup,4,巴西2014年世界杯角色?,2014巴西主办,巴西2014年主办第20届世界杯。,半决赛1比7负德国成国民记忆。,fact,"2014,主办,巴西,世界杯","国家队,巴西,南美",team:巴西|tournament:2014年巴西世界杯,,入门,2014,2014,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00017,国家队与地域,巴西,1950马拉卡纳佐,world_cup,4,1950年巴西为何痛失冠军?,马拉卡纳佐|1950亚军,乌拉圭2比1胜巴西，史称马拉卡纳佐。,巴西末轮平局即可夺冠却在主场失利。,fact,"1950,马拉卡纳佐,乌拉圭,亚军","国家队,巴西,南美",team:巴西|team:乌拉圭,,入门,1950,1950,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00018,国家队与地域,巴西,2014半决赛,world_cup,4,2014巴西半决赛发生了什么?,7比1|2014半决赛,巴西半决赛1比7负德国，创主办国最大失利之一。,内马尔伤缺，德国上半场四球领先。,fact,"2014,7比1,德国,半决赛","国家队,巴西,南美",team:巴西|team:德国,,入门,2014,2014,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00019,国家队与地域,巴西,世界杯首秀,world_cup,4,巴西何时首次参加世界杯?,1938首秀,巴西1938年首次参加世界杯并获季军。,莱昂尼达斯当届7球表现突出。,fact,"1938,首秀,季军,莱昂尼达斯","国家队,巴西,南美",team:巴西,,入门,1938,1938,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00020,国家队与地域,巴西,参赛连续性,world_cup,4,巴西是否每届都参加世界杯?,巴西参赛纪录,巴西自1950年起每届均晋级世界杯决赛圈。,1930与1934两届未参赛。,fact,"参赛,连续,1950,纪录","国家队,巴西,南美",team:巴西,,进阶,1950,2022,南美,zh-CN,record,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00021,国家队与地域,巴西,2022卡塔尔,world_cup,4,巴西2022年世界杯成绩?,2022巴西,巴西2022年八强点球负克罗地亚出局。,内马尔当届2球，点球大战憾负。,fact,"2022,卡塔尔,八强,克罗地亚","国家队,巴西,南美",team:巴西|team:克罗地亚,,入门,2022,2022,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00022,国家队与地域,巴西,2018俄罗斯,world_cup,4,巴西2018年世界杯成绩?,2018巴西,巴西2018年八强1比2负比利时出局。,内马尔伤愈复出，八强再遭淘汰。,fact,"2018,俄罗斯,比利时,八强","国家队,巴西,南美",team:巴西|team:比利时,,入门,2018,2018,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00023,国家队与地域,巴西,2006德国,world_cup,4,巴西2006年世界杯成绩?,2006巴西,巴西2006年八强0比1负法国出局。,卫冕冠军小组赛全胜后止步八强。,fact,"2006,法国,八强,德国","国家队,巴西,南美",team:巴西|team:法国,,入门,2006,2006,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00024,国家队与地域,巴西,2010南非,world_cup,4,巴西2010年世界杯成绩?,2010巴西,巴西2010年八强1比2负荷兰出局。,邓加率队小组赛头名出线。,fact,"2010,南非,荷兰,八强","国家队,巴西,南美",team:巴西|team:荷兰,,入门,2010,2010,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00025,国家队与地域,巴西,1982最佳未夺冠,world_cup,4,1982年巴西为何被称最佳未夺冠?,1982巴西,1982年西班牙世界杯巴西进攻华丽但第二轮出局。,济科、苏格拉底领衔，被称艺术足球代表。,fact,"1982,西班牙,济科,艺术足球","国家队,巴西,南美",team:巴西,,进阶,1982,1982,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00026,国家队与地域,巴西,1970最佳阵容,world_cup,4,1970年巴西队为何被称最强?,1970最佳,1970年巴西队七战全胜，贝利、雅伊尔济尼奥等群星闪耀。,决赛4比1胜意大利，被后世奉为经典。,fact,"1970,最强,贝利,全胜","国家队,巴西,南美",team:巴西|player:贝利,,进阶,1970,1970,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00027,国家队与地域,巴西,贝利三冠,world_cup,4,哪位球员三次世界杯冠军?,贝利三冠,贝利1958、1962、1970三次随巴西夺冠。,为唯一三夺世界杯冠军的球员。,fact,"贝利,三冠,1958,1970","国家队,巴西,南美",team:巴西|player:贝利,,入门,1958,1970,南美,zh-CN,record,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00028,国家队与地域,巴西,罗纳尔多进球,world_cup,4,罗纳尔多世界杯进球纪录?,罗纳尔多15球,罗纳尔多世界杯15球，长期保持巴西队史纪录。,2002年8球夺金靴并率队夺冠。,fact,"罗纳尔多,15球,进球,2002","国家队,巴西,南美",team:巴西|player:罗纳尔多,,入门,1998,2006,南美,zh-CN,stat,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00029,国家队与地域,巴西,内马尔进球,world_cup,4,内马尔巴西队世界杯进球?,内马尔世界杯进球,内马尔为巴西队世界杯历史最佳射手之一。,2022卡塔尔后总进球数继续累积。,fact,"内马尔,进球,射手,巴西","国家队,巴西,南美",team:巴西|player:内马尔,,入门,2014,2022,南美,zh-CN,stat,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00030,国家队与地域,巴西,世界杯总进球,world_cup,4,哪队世界杯总进球最多?,巴西总进球,巴西队世界杯历史总进球数位居前列。,长期参赛与进攻传统共同促成高进球。,fact,"总进球,纪录,巴西,进攻","国家队,巴西,南美",team:巴西,,进阶,,,南美,zh-CN,stat,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00031,国家队与地域,巴西,世界杯总场次,world_cup,4,巴西世界杯出场场次?,巴西场次纪录,巴西队世界杯出场场次为历史最多级别。,自1950年起稳定晋级决赛圈。,fact,"场次,出场,纪录,巴西","国家队,巴西,南美",team:巴西,,进阶,,,南美,zh-CN,stat,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00032,国家队与地域,巴西,与阿根廷德比,world_cup,4,巴西与阿根廷是什么关系?,南美德比|超级德比,巴西与阿根廷为南美乃至世界最受关注的国家队对决之一。,世界杯与美洲杯多次碰面。,fact,"阿根廷,德比,南美,对手","国家队,巴西,南美",team:巴西|team:阿根廷,,入门,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00033,国家队与地域,巴西,1982对阿根廷,world_cup,4,1982年巴西对阿根廷?,1982巴阿,1982年巴西3比1胜阿根廷，济科任意球破门。,该场为当届经典对决。,fact,"1982,阿根廷,济科,3比1","国家队,巴西,南美",team:巴西|team:阿根廷,,进阶,1982,1982,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00034,国家队与地域,巴西,1998对法国,world_cup,4,1998年巴西对法国决赛?,1998决赛,1998年决赛巴西0比3负法国，罗纳尔多赛前状态受关注。,齐达内两记头球助法国首冠。,fact,"1998,法国,决赛,0比3","国家队,巴西,南美",team:巴西|team:法国,,入门,1998,1998,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00035,国家队与地域,巴西,2002对德国,world_cup,4,2002年巴西对德国决赛?,2002决赛,2002年决赛巴西2比0胜德国第五次夺冠。,罗纳尔多梅开二度。,fact,"2002,德国,决赛,2比0","国家队,巴西,南美",team:巴西|team:德国,,入门,2002,2002,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00036,国家队与地域,巴西,主场球场,world_cup,4,巴西队常用主场球场?,马拉卡纳|主场,马拉卡纳等球场常承办巴西队重要主场比赛。,1950决赛与2014半决赛均在此进行。,fact,"马拉卡纳,主场,球场,里约","国家队,巴西,南美",team:巴西|tournament:1950年巴西世界杯,,入门,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00037,国家队与地域,巴西,进攻风格,world_cup,4,巴西队足球风格特点?,桑巴足球|进攻,巴西队以技术细腻、进攻华丽著称。,个人能力与团队配合并重。,fact,"进攻,技术,桑巴,风格","国家队,巴西,南美",team:巴西,,入门,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00038,国家队与地域,巴西,青训体系,world_cup,4,巴西为何人才辈出?,巴西青训,巴西基层足球人口庞大，俱乐部青训体系发达。,从街头到职业梯队路径成熟。,fact,"青训,人才,基层,俱乐部","国家队,巴西,南美",team:巴西,,进阶,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00039,国家队与地域,巴西,美洲杯关系,world_cup,4,巴西与美洲杯?,美洲杯冠军,巴西多次夺得美洲杯冠军，与世界杯成绩并重。,南美国家队最高洲际赛事之一。,fact,"美洲杯,冠军,南美,洲际","国家队,巴西,南美",team:巴西,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00040,国家队与地域,巴西,1994罗马里奥,world_cup,4,1994年巴西核心球员?,1994罗马里奥,1994年罗马里奥与贝贝托搭档锋线夺冠。,罗马里奥获当届金球奖。,fact,"1994,罗马里奥,贝贝托,锋线","国家队,巴西,南美",team:巴西|player:罗马里奥,,进阶,1994,1994,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00041,国家队与地域,巴西,2002双R,world_cup,4,2002年巴西锋线组合?,3R组合|双R,2002年罗纳尔多、里瓦尔多、小罗组成强大进攻线。,三人合计贡献多粒关键进球。,fact,"2002,3R,里瓦尔多,小罗","国家队,巴西,南美",team:巴西|player:罗纳尔多,,进阶,2002,2002,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00042,国家队与地域,巴西,加林查1962,world_cup,4,1962年加林查作用?,加林查1962,贝利伤退后加林查扛起进攻，助巴西卫冕。,加林查当届表现被誉为传奇。,fact,"1962,加林查,贝利,伤退","国家队,巴西,南美",team:巴西|player:加林查,,进阶,1962,1962,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00043,国家队与地域,巴西,卡福队长,world_cup,4,2002年巴西队长是谁?,卡福2002,卡福2002年作为队长捧杯。,右后卫位置上的领袖型球员。,fact,"2002,卡福,队长,捧杯","国家队,巴西,南美",team:巴西|player:卡福,,进阶,2002,2002,南美,zh-CN,bio,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00044,国家队与地域,巴西,邓加2014,world_cup,4,2014年巴西主教练?,邓加2014,2014年斯科拉里率巴西主办世界杯获第四名。,半决赛大比分失利后三四名再负荷兰。,fact,"2014,斯科拉里,教练,第四名","国家队,巴西,南美",team:巴西,,入门,2014,2014,南美,zh-CN,bio,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00045,国家队与地域,巴西,蒂特时代,world_cup,4,2018-2022巴西主教练?,蒂特教练,蒂特2016至2022年执教巴西队。,2018与2022两届均止步八强。,fact,"蒂特,教练,2018,2022","国家队,巴西,南美",team:巴西,,进阶,2018,2022,南美,zh-CN,bio,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00046,国家队与地域,巴西,扎加洛传奇,world_cup,4,扎加洛与巴西世界杯?,扎加洛,扎加洛以球员、教练身份均获世界杯冠军。,巴西足球史上标志性人物。,fact,"扎加洛,教练,球员,冠军","国家队,巴西,南美",team:巴西,,进阶,1958,1970,南美,zh-CN,bio,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00047,国家队与地域,巴西,队徽元素,world_cup,4,巴西队徽有什么?,CBF队徽,巴西队徽含五颗星与CBF字样等元素。,星星数量随世界杯冠军增加。,fact,"队徽,CBF,星星,标志","国家队,巴西,南美",team:巴西,,入门,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00048,国家队与地域,巴西,国歌仪式,world_cup,4,巴西队赛前唱什么?,巴西国歌,巴西队赛前奏唱巴西国歌《听，祖国的独立呼声》。,国际赛事遵循FIFA赛前仪式规程。,fact,"国歌,赛前,仪式,巴西","国家队,巴西,南美",team:巴西,,入门,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00049,国家队与地域,巴西,1966低谷,world_cup,4,1966年巴西为何小组出局?,1966巴西,1966年英格兰世界杯巴西小组赛1胜2负出局。,卫冕失败后进入重建期。,fact,"1966,英格兰,小组,出局","国家队,巴西,南美",team:巴西,,进阶,1966,1966,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00050,国家队与地域,巴西,1974季军,world_cup,4,1974年巴西成绩?,1974巴西,1974年西德世界杯巴西获第四名。,决赛圈采用第二阶段小组赛赛制。,fact,"1974,西德,第四名,世界杯","国家队,巴西,南美",team:巴西,,进阶,1974,1974,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00051,国家队与地域,巴西,1986八强,world_cup,4,1986年巴西成绩?,1986巴西,1986年墨西哥世界杯巴西八强点球负法国。,普拉蒂尼时代法国晋级四强。,fact,"1986,墨西哥,法国,点球","国家队,巴西,南美",team:巴西|team:法国,,进阶,1986,1986,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00052,国家队与地域,巴西,1990十六强,world_cup,4,1990年巴西成绩?,1990巴西,1990年意大利世界杯巴西十六强负阿根廷。,马拉多纳助攻卡尼吉亚制胜。,fact,"1990,意大利,阿根廷,十六强","国家队,巴西,南美",team:巴西|team:阿根廷,,进阶,1990,1990,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00053,国家队与地域,巴西,世界杯金靴,world_cup,4,巴西球员几次获世界杯金靴?,巴西金靴,多名巴西球员曾获世界杯金靴，如2002罗纳尔多。,克洛泽等后来者也刷新总进球纪录。,fact,"金靴,射手,罗纳尔多,纪录","国家队,巴西,南美",team:巴西,,进阶,,,南美,zh-CN,stat,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00054,国家队与地域,巴西,世界杯金球,world_cup,4,巴西球员获世界杯金球?,巴西金球,多名巴西球员曾获世界杯金球或银球等奖项。,1994罗马里奥、1970贝利等为代表。,fact,"金球,罗马里奥,贝利,奖项","国家队,巴西,南美",team:巴西,,进阶,,,南美,zh-CN,stat,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00055,国家队与地域,巴西,女子对比,world_cup,4,巴西男足与女足?,巴西女足,巴西女足亦为世界杯与奥运强队，与男足同属CBF。,男足五冠为男足专属纪录。,comparison,"女足,CBF,对比,强队","国家队,巴西,南美",team:巴西,,进阶,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00056,国家队与地域,巴西,人口与足球,world_cup,4,巴西为何是足球大国?,足球王国,巴西人口两亿级，足球为国民运动。,基层参与度高，职业球员输出全球。,fact,"足球王国,人口,国民运动,输出","国家队,巴西,南美",team:巴西,,入门,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00057,国家队与地域,巴西,海外球星,world_cup,4,巴西队球员来源?,海外效力,巴西国脚多效力于欧洲五大联赛俱乐部。,国家队征召兼顾状态与战术需要。,fact,"海外,联赛,欧洲,征召","国家队,巴西,南美",team:巴西,,进阶,,,南美,zh-CN,culture,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00058,国家队与地域,巴西,2026前景,world_cup,4,巴西2026世界杯前景?,2026巴西,巴西正备战2026美加墨世界杯预选赛与决赛圈。,具体名单与成绩以当届官方为准。,fact,"2026,美加墨,备战,前景","国家队,巴西,南美",team:巴西,,入门,2026,2026,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,time_sensitive,2026-06-04
WC-NTEM-00059,国家队与地域,巴西,知识速览,world_cup,4,巴西队世界杯要点速览?,巴西速览,五冠、桑巴军团、1958贝利首冠、2002罗纳尔多。,1950马拉卡纳佐与2014半决赛为低谷记忆。,list,"速览,五冠,贝利,罗纳尔多","国家队,巴西,南美",team:巴西,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00060,国家队与地域,巴西,历史地位,world_cup,4,巴西队历史地位?,巴西历史地位,巴西队为世界杯最成功的国家队之一。,五冠纪录与球星文化影响全球足球。,fact,"历史地位,五冠,成功,影响","国家队,巴西,南美",team:巴西,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / CBF official records and historical archives,,2026-06-04
WC-NTEM-00061,国家队与地域,阿根廷,队名概览,world_cup,4,阿根廷国家队叫什么?,Albiceleste|阿根廷队,阿根廷男子国家队西语常称Albiceleste，中文常称阿根廷队或潘帕斯雄鹰。,隶属阿根廷足协AFA，代表阿根廷参加国际A级赛事。,fact,"阿根廷,国家队,Albiceleste,概览","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00062,国家队与地域,阿根廷,绰号潘帕斯雄鹰,world_cup,4,潘帕斯雄鹰指哪支球队?,潘帕斯雄鹰|雄鹰,潘帕斯雄鹰是阿根廷国家队的经典中文绰号。,得名于潘帕斯草原与球队蓝白战袍意象。,fact,"潘帕斯雄鹰,绰号,阿根廷,蓝白","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00063,国家队与地域,阿根廷,蓝白军团,world_cup,4,阿根廷为何叫蓝白军团?,Albiceleste|蓝白,Albiceleste意为蓝白色，指阿根廷传统条纹球衣。,与国旗天蓝、白色相呼应。,fact,"蓝白,Albiceleste,球衣,条纹","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00064,国家队与地域,阿根廷,三星阿根廷,world_cup,4,三星阿根廷是什么意思?,三颗星|三星,球衣三颗星代表阿根廷三次世界杯冠军。,2022卡塔尔夺冠后绣上第三颗星。,fact,"三星,冠军,球衣,星星","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00065,国家队与地域,阿根廷,所属足联,world_cup,4,阿根廷队属于哪个足联?,CONMEBOL|南美足联,阿根廷隶属南美洲足球联合会CONMEBOL。,与巴西、乌拉圭等同属南美足联。,fact,"CONMEBOL,南美,足联,阿根廷","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00066,国家队与地域,阿根廷,足协名称,world_cup,4,阿根廷足球协会叫什么?,AFA|阿根廷足协,阿根廷足球协会西文简称AFA。,1893年成立，为南美最早足协之一。,fact,"AFA,足协,阿根廷,1893","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00067,国家队与地域,阿根廷,FIFA代码,world_cup,4,阿根廷队FIFA三字码?,ARG代码,阿根廷国家队FIFA代码为ARG。,国际赛事与数据系统统一使用该码。,fact,"ARG,FIFA,代码,阿根廷","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00068,国家队与地域,阿根廷,主色球衣,world_cup,4,阿根廷队主场球衣颜色?,蓝白条纹|主场球衣,阿根廷队传统主场球衣为蓝白竖条纹。,客场常用深蓝或黑色系球衣。,fact,"球衣,蓝白,条纹,主场","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00069,国家队与地域,阿根廷,世界杯冠军次数,world_cup,4,阿根廷队几次世界杯冠军?,阿根廷几冠|冠军次数,阿根廷队三次夺得世界杯冠军。,分别于1978、1986、2022年夺冠。,fact,"阿根廷,三冠,世界杯,冠军","国家队,阿根廷,南美",team:阿根廷,,入门,,,南美,zh-CN,record,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
WC-NTEM-00070,国家队与地域,阿根廷,1978主场夺冠,world_cup,4,阿根廷1978年世界杯成绩?,1978阿根廷冠军,1978年阿根廷世界杯东道主夺冠。,肯佩斯6球，决赛加时3比1胜荷兰。,fact,"1978,主场,肯佩斯,荷兰","国家队,阿根廷,南美",team:阿根廷|tournament:1978年阿根廷世界杯|player:肯佩斯,,入门,1978,1978,南美,zh-CN,history,official,historical_record,FIFA / AFA official records and historical archives,,2026-06-04
