id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-CLUB-00041,俱乐部与联赛,英超与世界杯,2018俄罗斯,both,4,2018世界杯英超球员概况?,2018俄罗斯,2018年俄罗斯世界杯英超为多国提供主力，法国、比利时、英格兰、克罗地亚等队均有显著英超成分。,该届英超球员在淘汰赛阶段表现突出。,fact,"2018,俄罗斯,英超,法国","英超,俱乐部,世界杯",tournament:2018年俄罗斯世界杯,,入门,2018,2018,全球,zh-CN,stat,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00042,俱乐部与联赛,英超与世界杯,2022卡塔尔,both,4,2022世界杯英超球员概况?,2022卡塔尔,2022年卡塔尔世界杯因赛季中断，英超球员在俱乐部与国家队间切换更频繁，英格兰队几乎全为英超球员。,该届为冬季赛历特殊案例。,fact,"2022,卡塔尔,英超,冬季","英超,俱乐部,世界杯",tournament:2022年卡塔尔世界杯,,入门,2022,2022,全球,zh-CN,stat,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00043,俱乐部与联赛,英超与世界杯,威尔士苏格兰,both,4,英超与威尔士苏格兰国脚?,威尔士苏格兰,威尔士、苏格兰国脚亦常效力英超或英冠俱乐部，如贝尔曾效力热刺参加世界杯。,英国四足协球员可效力同联赛但代表不同国家队。,fact,"威尔士,苏格兰,贝尔,热刺","英超,俱乐部,世界杯",club:热刺|team:威尔士,,进阶,,,欧洲,zh-CN,culture,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00044,俱乐部与联赛,英超与世界杯,女足英超,both,4,女足英超与世界杯女足?,女足英超,英格兰女足超级联赛为英格兰女足世界杯阵容提供主要球员来源，与男足英超逻辑类似。,女足世界杯与男足为独立赛事。,fact,"女足,英超,英格兰,来源","英超,俱乐部,世界杯",team:英格兰,,进阶,,,欧洲,zh-CN,culture,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00045,俱乐部与联赛,英超与世界杯,冬窗2022,both,4,2022世界杯年英超冬窗?,冬窗2022,2022至2023赛季英超在世界杯后冬窗正常开启，部分世界杯表现突出球员引发转会讨论。,讨论限于竞技与合同层面。,fact,"冬窗,2022,转会,世界杯","英超,俱乐部,世界杯",,,进阶,2022,2023,欧洲,zh-CN,culture,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00046,俱乐部与联赛,英超与世界杯,转播曝光,both,4,英超转播与世界杯球员知名度?,转播曝光,英超全球转播提升球员知名度，间接影响世界杯期间球迷对球员的关注度。,联赛与国家队曝光为不同赛事体系。,fact,"转播,知名度,曝光,英超","英超,俱乐部,世界杯",,,进阶,,,全球,zh-CN,culture,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00047,俱乐部与联赛,英超与世界杯,合同年,both,4,世界杯年球员合同年影响?,合同年,世界杯表现突出的年份常与球员合同到期或续约窗口重叠，俱乐部与国家队关注并行。,属正常职业周期，与转会讨论相关。,fact,"合同年,世界杯,表现,续约","英超,俱乐部,世界杯",,,进阶,,,全球,zh-CN,culture,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00048,俱乐部与联赛,英超与世界杯,维拉国脚,both,4,阿斯顿维拉世界杯国脚?,维拉国脚,阿斯顿维拉近年亦有球员入选世界杯，如2022年阿根廷队马丁内斯曾效力维拉。,中游球队同样可贡献国脚。,fact,"维拉,马丁内斯,阿根廷,2022","英超,俱乐部,世界杯",club:阿斯顿维拉|team:阿根廷|tournament:2022年卡塔尔世界杯,,进阶,2022,2022,欧洲,zh-CN,bio,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00049,俱乐部与联赛,英超与世界杯,与西甲对比,both,4,英超西甲世界杯国脚输出对比?,与西甲对比,英超与西甲均为世界杯各队国脚最大来源联赛之一，两国联赛风格与赛程各有特点。,2010西班牙夺冠时阵中以西甲为主。,comparison,"西甲,对比,国脚,输出","英超,俱乐部,世界杯",team:西班牙|team:英格兰,,进阶,,,欧洲,zh-CN,stat,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00050,俱乐部与联赛,英超与世界杯,知识速览,both,4,英超与世界杯速览?,速览,英超1992成立、英格兰名单多来自英超、2022冬季停赛、曼城切尔西利物浦等输出多国国脚、俱乐部须放行国脚。,英超与世界杯通过球员与赛程紧密相连。,list,"速览,英超,2022,国脚","英超,俱乐部,世界杯",,,入门,,,欧洲,zh-CN,history,verified,,Premier League official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00051,俱乐部与联赛,西甲与世界杯,概览,both,4,西甲与世界杯指什么?,概览,西甲与世界杯指西班牙足球甲级联赛俱乐部、球员与世界杯国家队之间的关联与影响。,涵盖西班牙队国脚来源及皇马巴萨等豪门输出。,fact,"西甲,世界杯,俱乐部,关联","西甲,俱乐部,世界杯",,,入门,,,欧洲,zh-CN,stat,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00052,俱乐部与联赛,西甲与世界杯,西甲全称,both,4,西甲英文官方名称?,西甲全称,西甲英文常用LaLiga，全称Primera División，中文称西班牙足球甲级联赛。,由西班牙足球协会监管。,definition,"LaLiga,西甲,甲级联赛,官方","西甲,俱乐部,世界杯",,,入门,,,欧洲,zh-CN,culture,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00053,俱乐部与联赛,西甲与世界杯,西班牙来源,both,4,西班牙世界杯名单多来自哪?,西班牙来源,西班牙世界杯名单球员绝大多数来自西甲俱乐部，尤其皇马、巴萨、马竞等。,少数球员效力海外联赛时亦可能入选。,fact,"西班牙,西甲,国脚,名单","西甲,俱乐部,世界杯",team:西班牙,,入门,,,欧洲,zh-CN,stat,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00054,俱乐部与联赛,西甲与世界杯,2010西班牙,both,4,2010西班牙队西甲球员占比?,2010西班牙,2010年南非世界杯冠军西班牙23人几乎全部来自西甲，为西甲输出国脚典型一届。,哈维、伊涅斯塔、卡西利亚斯等分属巴萨、皇马。,fact,"2010,西班牙,西甲,冠军","西甲,俱乐部,世界杯",team:西班牙|tournament:2010年南非世界杯,,入门,2010,2010,欧洲,zh-CN,stat,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00055,俱乐部与联赛,西甲与世界杯,皇马输出,both,4,皇马与世界杯国脚?,皇马输出,皇家马德里长期为西班牙及多国世界杯提供主力，如C罗、莫德里奇、克罗斯、库尔图瓦等。,欧冠赛季与世界杯年常高度重叠。,fact,"皇马,国脚,世界杯,平台","西甲,俱乐部,世界杯",club:皇家马德里,,入门,,,欧洲,zh-CN,history,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00056,俱乐部与联赛,西甲与世界杯,巴萨输出,both,4,巴萨与西班牙世界杯?,巴萨输出,巴塞罗那为2010年西班牙夺冠提供中场与锋线核心，亦曾有多名阿根廷、巴西等国国脚效力。,拉玛西亚青训与西班牙队联系紧密。,fact,"巴萨,西班牙,2010,拉玛西亚","西甲,俱乐部,世界杯",club:巴塞罗那|team:西班牙,,入门,2010,,欧洲,zh-CN,history,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00057,俱乐部与联赛,西甲与世界杯,马竞输出,both,4,马竞世界杯国脚特点?,马竞输出,马德里竞技为法国、乌拉圭、斯洛文尼亚等队输送世界杯球员，如格列兹曼、戈丁、奥布拉克等。,防守硬度与反击风格常反映于国脚特点。,fact,"马竞,格列兹曼,戈丁,国脚","西甲,俱乐部,世界杯",club:马德里竞技,,入门,,,欧洲,zh-CN,stat,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00058,俱乐部与联赛,西甲与世界杯,塞维利亚,both,4,塞维利亚与世界杯国脚?,塞维利亚,塞维利亚曾有多名西班牙及南美球员在世界杯年效力该队，如拉基蒂奇2018年代表克罗地亚时效力塞维利亚。,欧联成绩与国脚曝光常相互促进。,fact,"塞维利亚,拉基蒂奇,国脚,欧联","西甲,俱乐部,世界杯",club:塞维利亚,,进阶,2018,2018,欧洲,zh-CN,stat,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00059,俱乐部与联赛,西甲与世界杯,瓦伦西亚,both,4,瓦伦西亚西班牙世界杯球员?,瓦伦西亚,瓦伦西亚曾为西班牙输送比利亚等世界杯球员，2010年冠军阵中比利亚当时效力瓦伦西亚。,东部俱乐部亦为西班牙队贡献攻击手。,fact,"瓦伦西亚,比利亚,西班牙,2010","西甲,俱乐部,世界杯",club:瓦伦西亚|team:西班牙|tournament:2010年南非世界杯,,进阶,2010,2010,欧洲,zh-CN,bio,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
WC-CLUB-00060,俱乐部与联赛,西甲与世界杯,毕尔巴鄂,both,4,毕尔巴鄂与西班牙世界杯?,毕尔巴鄂,毕尔巴鄂竞技以巴斯克球员政策著称，曾为西班牙队输送略伦特等世界杯球员。,本土球员培养与国家队选材存在交集。,fact,"毕尔巴鄂,巴斯克,西班牙,本土","西甲,俱乐部,世界杯",club:毕尔巴鄂竞技|team:西班牙,,进阶,,,欧洲,zh-CN,culture,verified,,LaLiga official records; FIFA World Cup statistics,,2026-06-05
