id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-WWC-00026,女子世界杯,女足世界杯历史,女足世界杯历史知识16,both,4,1999年女足世界杯女足世界杯历史的最佳球员?,1999女足世界杯历史最佳球员,1999年女足世界杯女足世界杯历史在最佳球员方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1999,女足,女足世界杯历史,最佳球员","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00027,女子世界杯,女足世界杯历史,女足世界杯历史知识17,both,4,2003年女足世界杯女足世界杯历史的最佳球员?,2003女足世界杯历史最佳球员,2003年女足世界杯女足世界杯历史在最佳球员方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2003,女足,女足世界杯历史,最佳球员","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00028,女子世界杯,女足世界杯历史,女足世界杯历史知识18,both,4,2007年女足世界杯女足世界杯历史的最佳球员?,2007女足世界杯历史最佳球员,2007年女足世界杯女足世界杯历史在最佳球员方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2007,女足,女足世界杯历史,最佳球员","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00029,女子世界杯,女足世界杯历史,女足世界杯历史知识19,both,4,2011年女足世界杯女足世界杯历史的最佳球员?,2011女足世界杯历史最佳球员,2011年女足世界杯女足世界杯历史在最佳球员方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2011,女足,女足世界杯历史,最佳球员","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00030,女子世界杯,女足世界杯历史,女足世界杯历史知识20,both,4,2015年女足世界杯女足世界杯历史的最佳球员?,2015女足世界杯历史最佳球员,2015年女足世界杯女足世界杯历史在最佳球员方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2015,女足,女足世界杯历史,最佳球员","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00031,女子世界杯,女足世界杯历史,女足世界杯历史知识21,both,4,2019年女足世界杯女足世界杯历史的最佳球员?,2019女足世界杯历史最佳球员,2019年女足世界杯女足世界杯历史在最佳球员方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2019,女足,女足世界杯历史,最佳球员","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00032,女子世界杯,女足世界杯历史,女足世界杯历史知识22,both,4,2023年女足世界杯女足世界杯历史的最佳球员?,2023女足世界杯历史最佳球员,2023年女足世界杯女足世界杯历史在最佳球员方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2023,女足,女足世界杯历史,最佳球员","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00033,女子世界杯,女足世界杯历史,女足世界杯历史知识23,both,4,1991年女足世界杯女足世界杯历史的半决赛?,1991女足世界杯历史半决赛,1991年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1991,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00034,女子世界杯,女足世界杯历史,女足世界杯历史知识24,both,4,1995年女足世界杯女足世界杯历史的半决赛?,1995女足世界杯历史半决赛,1995年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1995,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00035,女子世界杯,女足世界杯历史,女足世界杯历史知识25,both,4,1999年女足世界杯女足世界杯历史的半决赛?,1999女足世界杯历史半决赛,1999年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1999,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00036,女子世界杯,女足世界杯历史,女足世界杯历史知识26,both,4,2003年女足世界杯女足世界杯历史的半决赛?,2003女足世界杯历史半决赛,2003年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2003,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00037,女子世界杯,女足世界杯历史,女足世界杯历史知识27,both,4,2007年女足世界杯女足世界杯历史的半决赛?,2007女足世界杯历史半决赛,2007年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2007,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00038,女子世界杯,女足世界杯历史,女足世界杯历史知识28,both,4,2011年女足世界杯女足世界杯历史的半决赛?,2011女足世界杯历史半决赛,2011年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2011,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00039,女子世界杯,女足世界杯历史,女足世界杯历史知识29,both,4,2015年女足世界杯女足世界杯历史的半决赛?,2015女足世界杯历史半决赛,2015年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2015,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00040,女子世界杯,女足世界杯历史,女足世界杯历史知识30,both,4,2019年女足世界杯女足世界杯历史的半决赛?,2019女足世界杯历史半决赛,2019年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2019,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00041,女子世界杯,女足世界杯历史,女足世界杯历史知识31,both,4,2023年女足世界杯女足世界杯历史的半决赛?,2023女足世界杯历史半决赛,2023年女足世界杯女足世界杯历史在半决赛方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2023,女足,女足世界杯历史,半决赛","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00042,女子世界杯,女足世界杯历史,女足世界杯历史知识32,both,4,1991年女足世界杯女足世界杯历史的八强?,1991女足世界杯历史八强,1991年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1991,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00043,女子世界杯,女足世界杯历史,女足世界杯历史知识33,both,4,1995年女足世界杯女足世界杯历史的八强?,1995女足世界杯历史八强,1995年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1995,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00044,女子世界杯,女足世界杯历史,女足世界杯历史知识34,both,4,1999年女足世界杯女足世界杯历史的八强?,1999女足世界杯历史八强,1999年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1999,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00045,女子世界杯,女足世界杯历史,女足世界杯历史知识35,both,4,2003年女足世界杯女足世界杯历史的八强?,2003女足世界杯历史八强,2003年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2003,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00046,女子世界杯,女足世界杯历史,女足世界杯历史知识36,both,4,2007年女足世界杯女足世界杯历史的八强?,2007女足世界杯历史八强,2007年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2007,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00047,女子世界杯,女足世界杯历史,女足世界杯历史知识37,both,4,2011年女足世界杯女足世界杯历史的八强?,2011女足世界杯历史八强,2011年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2011,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00048,女子世界杯,女足世界杯历史,女足世界杯历史知识38,both,4,2015年女足世界杯女足世界杯历史的八强?,2015女足世界杯历史八强,2015年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2015,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00049,女子世界杯,女足世界杯历史,女足世界杯历史知识39,both,4,2019年女足世界杯女足世界杯历史的八强?,2019女足世界杯历史八强,2019年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2019,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00050,女子世界杯,女足世界杯历史,女足世界杯历史知识40,both,4,2023年女足世界杯女足世界杯历史的八强?,2023女足世界杯历史八强,2023年女足世界杯女足世界杯历史在八强方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2023,女足,女足世界杯历史,八强","女足,女足世界杯历史,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00051,女子世界杯,历届冠军与纪录,历届冠军与纪录要点1,both,4,女足世界杯夺冠最多?,女足冠军,美国4次夺冠为女足世界杯历史最多。,德国2次紧随其后。,fact,"美国,4冠,女足,德国","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00052,女子世界杯,历届冠军与纪录,历届冠军与纪录要点2,both,4,2023年女足世界杯冠军?,2023冠军,2023年西班牙女足首次夺冠，英格兰获亚军。,澳大利亚新西兰联合主办。,fact,"2023,西班牙,女足,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00053,女子世界杯,历届冠军与纪录,历届冠军与纪录要点3,both,4,2019年女足冠军?,2019冠军,2019年法国世界杯美国女足夺冠。,拉皮诺埃等领衔。,fact,"2019,美国,女足,法国","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00054,女子世界杯,历届冠军与纪录,历届冠军与纪录要点4,both,4,2011年日本女足奇迹?,2011日本,2011年日本女足世界杯夺冠，东日本大地震后激励全国。,点球胜美国。,fact,"2011,日本,女足,夺冠","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00055,女子世界杯,历届冠军与纪录,历届冠军与纪录要点5,both,4,女足世界杯金靴纪录?,女足金靴,女足世界杯单届进球纪录由巴西玛塔等球星保持竞争。,美国摩根、拉皮诺埃等多次金靴。,fact,"金靴,女足,玛塔,纪录","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00056,女子世界杯,历届冠军与纪录,历届冠军与纪录要点6,both,4,1991年女足世界杯历届冠军与纪录的冠军?,1991历届冠军与纪录冠军,1991年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1991,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00057,女子世界杯,历届冠军与纪录,历届冠军与纪录要点7,both,4,1995年女足世界杯历届冠军与纪录的冠军?,1995历届冠军与纪录冠军,1995年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1995,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00058,女子世界杯,历届冠军与纪录,历届冠军与纪录要点8,both,4,1999年女足世界杯历届冠军与纪录的冠军?,1999历届冠军与纪录冠军,1999年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"1999,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00059,女子世界杯,历届冠军与纪录,历届冠军与纪录要点9,both,4,2003年女足世界杯历届冠军与纪录的冠军?,2003历届冠军与纪录冠军,2003年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2003,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00060,女子世界杯,历届冠军与纪录,历届冠军与纪录要点10,both,4,2007年女足世界杯历届冠军与纪录的冠军?,2007历届冠军与纪录冠军,2007年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2007,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00061,女子世界杯,历届冠军与纪录,历届冠军与纪录知识1,both,4,2011年女足世界杯历届冠军与纪录的冠军?,2011历届冠军与纪录冠军,2011年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2011,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00062,女子世界杯,历届冠军与纪录,历届冠军与纪录知识2,both,4,2015年女足世界杯历届冠军与纪录的冠军?,2015历届冠军与纪录冠军,2015年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2015,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00063,女子世界杯,历届冠军与纪录,历届冠军与纪录知识3,both,4,2019年女足世界杯历届冠军与纪录的冠军?,2019历届冠军与纪录冠军,2019年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2019,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-WWC-00064,女子世界杯,历届冠军与纪录,历届冠军与纪录知识4,both,4,2023年女足世界杯历届冠军与纪录的冠军?,2023历届冠军与纪录冠军,2023年女足世界杯历届冠军与纪录在冠军方面有当届特色记录。,美国、德国、西班牙等队书写女足历史。,fact,"2023,女足,历届冠军与纪录,冠军","女足,历届冠军与纪录,世界杯",,,入门,,,全球,zh-CN,history,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
