id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-RULE-00016,规则与裁判,比赛基本规则,有效进球,football_general,5,怎样算进球有效?,进球判定|球越过门线,球须完全越过球门线且在门柱横梁之间，此前无越位犯规等违例。,压线不算进；VAR可复核进球过程中的犯规。,definition,"进球,门线,有效,越位","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00017,规则与裁判,比赛基本规则,死球活球,football_general,5,死球和活球区别?,比赛状态|死球定义,死球为比赛暂停至重新开球前；活球为裁判允许正常进行的状态。,定位球、换人、VAR复核常在死球期间进行。,definition,"死球,活球,暂停,比赛状态","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00018,规则与裁判,比赛基本规则,队长袖标,football_general,5,队长有什么特殊职责?,队长袖标|场上队长,队长佩戴袖标，可与裁判沟通球队事宜，但不得质疑判罚态度恶劣。,队长离场时须移交袖标给场上球员。,definition,"队长,袖标,沟通,职责","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00019,规则与裁判,比赛基本规则,掷币选人,football_general,5,赛前如何选择场地和开球?,挑边|掷币,赛前掷币，胜者选场地或开球权，负者获剩余选项。,加时开始前可重新掷币选择。,definition,"掷币,挑边,开球权,场地","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00020,规则与裁判,比赛基本规则,装备要求,football_general,5,球员装备有什么规定?,球衣球鞋护腿板,须穿球衣、短裤、护腿板、球袜与球鞋；护腿板须被球袜完全覆盖。,广告与宗教符号须符合竞赛规程与足协规定。,definition,"装备,护腿板,球衣,球鞋","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00021,规则与裁判,比赛基本规则,门将球衣,football_general,5,门将球衣颜色有什么要求?,门将服装|与场上区分,门将球衣颜色须与对方、本方及裁判服装明显区分。,两队门将可同色但须与场上十人不同。,definition,"门将,球衣,颜色,区分","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00022,规则与裁判,比赛基本规则,号码规则,football_general,5,球员号码有什么规定?,球衣号码|背号,世界杯报名单号码1–26唯一，场上首发与替补号码须与名单一致。,传统上1号多为门将，10号常为核心球员，非强制规则。,definition,"号码,背号,名单,世界杯","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00023,规则与裁判,比赛基本规则,替补上场,football_general,5,替补如何登场?,换人程序|替补席,替补须在死球、经裁判示意、第四官员举牌后在边线处上场。,被换下球员除担任替补外不得再参赛。,definition,"替补,换人,第四官员,边线","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00024,规则与裁判,比赛基本规则,越位例外,football_general,5,哪些情况不算越位?,不越位情形,本方半场、接角球/界外球/球门球、不参与进攻的站位通常不判越位。,传球瞬间位置是判定关键，与接球后跑动无关。,definition,"越位,例外,角球,本方半场","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00025,规则与裁判,比赛基本规则,间接任意球,football_general,5,禁区内间接任意球怎么踢?,禁区内间接任意球,禁区内间接任意球须在犯规点执行，进球须先触及其他球员。,若直接射入且未触及其他球员，判球门球。,definition,"间接任意球,禁区,犯规点,触球","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00026,规则与裁判,比赛基本规则,直接任意球,football_general,5,直接任意球能否射门得分?,任意球得分,直接任意球可直接射门得分；人墙须距球至少9.15米。,主罚前球须静止，裁判示意后方可开踢。,definition,"直接任意球,射门,9.15米,人墙","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00027,规则与裁判,比赛基本规则,人墙距离,football_general,5,任意球人墙距离多少?,9.15米|人墙站位,防守方任意球人墙须距球至少9.15米，直至球被踢出或移动。,裁判可用喷雾标记距离与球位。,definition,"人墙,9.15米,任意球,距离","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00028,规则与裁判,比赛基本规则,点球程序,football_general,5,点球主罚程序是什么?,点球规则|十二码程序,球置于点球点，除主罚与门将外他人须在禁区外；门将须至少一脚在门线上。,主罚完成前不得进入禁区；违例可重踢或判罚。,definition,"点球,主罚,门将,程序","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00029,规则与裁判,比赛基本规则,界外球违例,football_general,5,界外球违例怎么判?,掷界外球犯规,单脚离地、非双手过头、从错误位置掷出等，判对方界外球。,掷界外球不能直接射门得分。,definition,"界外球,违例,犯规,掷球","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00030,规则与裁判,比赛基本规则,球门球违例,football_general,5,球门球违例怎么处理?,球门球犯规,球未离开禁区被对方触球，或开球队员未正确开出，裁判可令重开。,球门球不能直接射入对方球门得分。,definition,"球门球,违例,禁区,重开","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00031,规则与裁判,比赛基本规则,角球旗,football_general,5,角球旗可以移动吗?,角球旗规则,角球区须插角球旗，掷角球时不得移动或移除角球旗。,球击中角球旗仍算场内，比赛继续。,definition,"角球旗,角球区,标志,场内","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00032,规则与裁判,比赛基本规则,球破裂,football_general,5,比赛用球破裂怎么办?,换球|球损坏,裁判停止比赛并更换球，在停止时球所在位置以坠球或间接任意球恢复。,世界杯用球须符合FIFA质量检测标准。,definition,"用球,更换,坠球,比赛停止","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00033,规则与裁判,比赛基本规则,场外干扰,football_general,5,场外人员干扰比赛怎么办?,观众冲场|额外人员,裁判可停止比赛，依情节判间接任意球、进球无效或纪律处罚。,安保与竞赛规程负责维持场边秩序。,definition,"场外干扰,停止比赛,安保,判罚","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00034,规则与裁判,比赛基本规则,技术区,football_general,5,教练技术区规则是什么?,指挥区域|技术区,教练与官员须在指定技术区内指挥，不得进入场地或对方技术区。,违规可警告或驱逐出场。,definition,"技术区,教练,指挥,违规","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00035,规则与裁判,比赛基本规则,补水暂停,football_general,5,比赛补水暂停怎么安排?,喝水暂停|高温补水,竞赛规程可在高温或特定条件下安排单次补水暂停，通常上下半场各一次。,补水暂停为死球，球位置不变。,definition,"补水,暂停,高温,规程","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00036,规则与裁判,比赛基本规则,受伤处理,football_general,5,球员受伤裁判如何处理?,受伤停止|治疗进场,裁判可停止比赛允许治疗；对非门将故意拖延可警告。,脑震荡协议下，疑似脑震荡须离场评估。,definition,"受伤,治疗,停止,脑震荡","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00037,规则与裁判,比赛基本规则,拖延时间,football_general,5,拖延时间会被罚吗?,故意拖延|黄牌,门将长时间持球、掷界外球或任意球故意拖延，裁判可警告。,累计拖延会记入补时考量。,definition,"拖延,黄牌,时间,警告","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00038,规则与裁判,比赛基本规则,庆祝动作,football_general,5,进球庆祝有时间限制吗?,庆祝超时,过度庆祝不直接黄牌，但拖延重启可警告；脱衣等行为可黄牌。,裁判应鼓励合理庆祝并尽快恢复比赛。,definition,"庆祝,黄牌,拖延,进球","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00039,规则与裁判,比赛基本规则,助理裁判,football_general,5,边裁主要职责是什么?,助理裁判|举旗,助理裁判协助判罚越位、球出界、犯规及替补程序，不直接吹停比赛。,世界杯采用边裁与底线助理裁判配置。,definition,"助理裁判,边裁,越位,举旗","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00040,规则与裁判,比赛基本规则,第四官员,football_general,5,第四官员做什么?,第四官员职责,第四官员管理替补、补时举牌、技术区纪律及协助主裁沟通。,加时赛换人次数与正赛累计规则依规程而定。,definition,"第四官员,补时,换人,纪律","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00041,规则与裁判,比赛基本规则,裁判权威,football_general,5,裁判判罚可以更改吗?,裁判决定|终局性,裁判对事实的判罚为最终决定，仅可在赛前或赛后依规程复核纪律。,VAR可建议回看，但主裁仍作最终决定。,definition,"裁判,权威,VAR,最终决定","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00042,规则与裁判,比赛基本规则,中立场地,football_general,5,什么时候使用中立场地?,中立球场,淘汰赛若规程要求或双方协商，可在中立场地进行；世界杯决赛多为中立。,2022决赛在卡塔尔卢赛尔球场，属主办国场地。,definition,"中立场地,淘汰赛,决赛,主办","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00043,规则与裁判,比赛基本规则,平局规则,football_general,5,世界杯小组赛平局怎么办?,小组赛积分,小组赛平局各得1分，胜3负0；同分比较净胜球、进球、相互战绩等。,淘汰赛平局进入加时与点球，无平局收场。,definition,"平局,积分,小组赛,淘汰赛","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00044,规则与裁判,比赛基本规则,加时赛,football_general,5,加时赛怎么踢?,加时规则|30分钟,加时上下半场各15分钟，中间不休息或短暂补水；可额外换人。,金球制与银球制已废止，须打满30分钟。,definition,"加时,15分钟,换人,淘汰赛","基本规则,比赛规则",,,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00045,规则与裁判,比赛基本规则,点球大战,football_general,5,点球大战顺序怎么定?,十二码大战|点球顺序,双方轮流各踢5球，进球多者胜；平局则一对一突然死亡直至分出胜负。,须先告知双方全部主罚顺序，顺序内可更换门将。,definition,"点球大战,顺序,突然死亡,门将","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00046,规则与裁判,比赛基本规则,回传球,football_general,5,门将能接队友回传球吗?,回传球规则|用脚回传,队友用脚故意回传或界外球掷给门将，门将不得用手触球。,违例判间接任意球，在禁区内于犯规点执行。,definition,"回传球,门将,手球,间接任意球","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00047,规则与裁判,比赛基本规则,持球时间,football_general,5,门将持球最多几秒?,六秒规则|门将持球,门将持球走动不得超过6秒，或一次手控球后须释放；否则判间接任意球。,裁判可口头警告后判罚。,definition,"门将,六秒,持球,间接任意球","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00048,规则与裁判,比赛基本规则,坠球,football_general,5,什么是坠球?,裁判坠球|恢复比赛,裁判将球从高处放下，双方争顶；新版本规定须有一触后再争顶。,用于非犯规停止且需恢复比赛的情形。,definition,"坠球,恢复比赛,争顶,规则","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00049,规则与裁判,比赛基本规则,双触犯规,football_general,5,开球或任意球能连触两次吗?,连触两次|双触,同一球员在死球开出后须其他球员触球后才能再触，否则判间接任意球。,适用于开球、任意球、角球、点球等。,definition,"双触,连触,间接任意球,开球","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00050,规则与裁判,比赛基本规则,球击中裁判,football_general,5,球击中裁判怎么办?,击中裁判|比赛继续,球击中裁判且未改变进攻态势，通常继续比赛；若破坏明显机会可停止。,2021年起规则明确击中裁判后的坠球恢复情形。,definition,"裁判,击中,坠球,比赛继续","基本规则,比赛规则",,,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25,,2026-06-03
WC-RULE-00051,规则与裁判,越位规则,越位定义,football_general,5,越位是什么意思?,越位基本概念|什么叫越位,进攻球员在队友传球瞬间，比倒数第二名防守球员更接近对方球门线且参与进攻，即越位。,处于本方半场、接角球/界外球/球门球通常不判越位。,definition,"越位,定义,传球瞬间,规则","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00052,规则与裁判,越位规则,传球瞬间,football_general,5,越位看什么时候的位置?,判越位时间点|哪一瞬间,以队友脚触球传球的那一瞬间，比较进攻球员与倒数第二名防守球员的位置。,接球后跑动到位不算越位依据。,definition,"传球瞬间,越位,判定点,触球","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00053,规则与裁判,越位规则,倒数第二人,football_general,5,倒数第二名防守球员是谁?,越位基准线|最后第二名,通常指最后一名后卫，门将也算防守球员；越位线与倒数第二人平行。,若仅门将在球后，进攻球员仍可能越位。,definition,"倒数第二,后卫线,门将,越位线","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00054,规则与裁判,越位规则,本方半场,football_general,5,本方半场接球算越位吗?,半场越位规则,球员在本方半场接球或触球，不构成越位。,半场线以球的位置为准，不以球员双脚为准。,definition,"本方半场,越位,半场线,例外","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00055,规则与裁判,越位规则,角球例外,football_general,5,接角球会越位吗?,角球越位,直接接角球、界外球、球门球，即使站位靠前也不判越位。,但若二次传球后参与进攻，仍按传球瞬间判越位。,definition,"角球,界外球,球门球,例外","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00056,规则与裁判,越位规则,参与进攻,football_general,5,什么叫参与进攻?,越位参与进攻,触球、干扰对手或守门员、以位置影响对手判断，均视为参与进攻。,仅站在越位位置但不影响比赛，可不判。,definition,"参与进攻,干扰,触球,越位","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00057,规则与裁判,越位规则,干扰守门员,football_general,5,越位位置干扰门将怎么判?,干扰门将越位,在越位位置阻挡门将视线或移动，即使未触球也可判越位。,常见于定位球门前抢点。,definition,"干扰,守门员,越位,定位球","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00058,规则与裁判,越位规则,干扰对手,football_general,5,越位干扰对手接球?,干扰对手越位,明显阻挡或干扰防守球员处理球，判越位。,与合理身体对抗的界限由裁判掌握。,definition,"干扰对手,越位,防守,判罚","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00059,规则与裁判,越位规则,VAR越位,football_general,5,VAR如何判越位?,视频助理越位,VAR可复核进球前越位，使用多角度与辅助线判定身体有效部位。,遵循最小干预，体毛级越位也可判无效。,definition,"VAR,越位,视频,复核","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00060,规则与裁判,越位规则,半自动越位,football_general,5,半自动越位技术是什么?,SAOT|半自动系统,通过追踪与算法快速生成越位线，辅助裁判更快准确判罚。,2022世界杯部分场次使用。,definition,"半自动,越位,技术,2022","越位,规则",,WC-GLOS-00001,专业,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00061,规则与裁判,越位规则,有效部位,football_general,5,越位看身体哪个部位?,手算不算越位,以可合法触球的身体部位为准，手臂通常不计入越位线。,肩、髋、膝、脚等均可作为判定点。,definition,"有效部位,手臂,肩线,判定点","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00062,规则与裁判,越位规则,平行站位,football_general,5,和后卫平行算越位吗?,平行线越位,传球瞬间若与倒数第二名防守球员平行或在其之后，不越位。,精确到厘米级，VAR时代判罚更严。,definition,"平行,越位线,后卫,传球瞬间","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00063,规则与裁判,越位规则,反越位,football_general,5,什么是反越位跑?,反越位战术,前锋在传球瞬间启动，利用防线前压时机跑到防守球员身后接球。,需要传球时机与跑位高度配合。,definition,"反越位,跑位,战术,前锋","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00064,规则与裁判,越位规则,造越位,football_general,5,什么是造越位战术?,越位陷阱,防线集体前压，使对方前锋在传球瞬间处于越位位置。,失败时可能形成单刀机会。,definition,"造越位,防线,战术,陷阱","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00065,规则与裁判,越位规则,延迟举旗,football_general,5,边裁为什么延迟举旗?,延迟越位旗,若明显进攻有利，助理裁判可延迟举旗，待进攻结束再判越位。,避免过早吹停破坏进球机会。,definition,"延迟举旗,助理裁判,进攻有利,越位","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00066,规则与裁判,越位规则,进球后改判,football_general,5,进球后还能因越位取消吗?,越位进球无效,若复核确认传球瞬间越位且参与进攻，进球无效，判越位间接任意球。,VAR可在庆祝后改判。,definition,"进球无效,VAR,越位,改判","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00067,规则与裁判,越位规则,越位获利,football_general,5,从越位位置获利怎么判?,越位获利,在越位位置触球或干扰后获益，判越位。,包括阻挡门将、干扰后卫解围等。,definition,"越位获利,干扰,判罚,规则","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00068,规则与裁判,越位规则,间接任意球,football_general,5,判越位后怎么恢复?,越位任意球,越位判对方在越位发生地点间接任意球。,若在禁区内越位，仍在越位点判罚。,definition,"间接任意球,越位,恢复比赛,判罚","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00069,规则与裁判,越位规则,门将出击,football_general,5,门将出击时越位线怎么算?,门将站位越位,门将是防守球员之一；门将前顶时，越位线随倒数第二名后卫移动。,空门时也要注意后卫人数。,definition,"门将,出击,越位线,防守","越位,规则",,WC-GLOS-00001,进阶,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
WC-RULE-00070,规则与裁判,越位规则,快反越位,football_general,5,快速反击为何常吹越位?,反击越位,防线前压时传球，前锋可能处于越位位置，助理裁判举旗。,传球时机与跑位需同步。,definition,"快速反击,越位,防线,传球","越位,规则",,WC-GLOS-00001,入门,,,全球,zh-CN,rule,official,IFAB,IFAB Laws of the Game 2024/25 Law 11,,2026-06-03
