id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-WHIS-00011,世界杯历史概览,创立与早期,1934年主办,world_cup,5,1934年世界杯在哪办?,1934 Italy,1934年世界杯在意大利举办，为第二届。,欧洲首次主办，赛制改为纯淘汰赛。,fact,"1934,意大利,主办,第二届","历史,创立,早期",,,入门,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00012,世界杯历史概览,创立与早期,1934年冠军,world_cup,5,1934年世界杯谁夺冠?,1934 champion,意大利队1934年主场夺冠，决赛加时2比1胜捷克斯洛伐克。,开启意大利世界杯王朝序幕。,fact,"1934,意大利,冠军,捷克斯洛伐克","历史,创立,早期",,,入门,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00013,世界杯历史概览,创立与早期,1934淘汰赛,world_cup,5,1934年赛制特点?,1934 knockout,1934年起决赛圈全部采用单场淘汰赛。,平局加时，再平可重赛。,fact,"1934,淘汰赛,赛制,重赛","历史,创立,早期",,,进阶,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00014,世界杯历史概览,创立与早期,1934埃及,world_cup,5,哪队首次代表非洲?,1934 Egypt,埃及队1934年参赛，为非洲球队首次亮相世界杯。,首轮不敌匈牙利出局。,fact,"1934,埃及,非洲,首秀","历史,创立,早期",,,入门,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00015,世界杯历史概览,创立与早期,1934决赛进球,world_cup,5,1934决赛谁破门?,1934 Schiavio,意大利斯基亚维奥决赛攻入制胜球。,该届意大利队受当时政治宣传影响，史学界多有讨论。,fact,"1934,斯基亚维奥,决赛,意大利","历史,创立,早期",,,进阶,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00016,世界杯历史概览,创立与早期,1938年主办,world_cup,5,1938年世界杯在哪办?,1938 France,1938年世界杯在法国举办，为第三届。,战前最后一届，16队参赛。,fact,"1938,法国,主办,第三届","历史,创立,早期",,,入门,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00017,世界杯历史概览,创立与早期,1938卫冕冠军,world_cup,5,1938年谁卫冕成功?,1938 Italy defend,意大利队1938年成功卫冕，为迄今末支卫冕世界杯的球队。,决赛4比2击败匈牙利。,fact,"1938,意大利,卫冕,匈牙利","历史,创立,早期",,,入门,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00018,世界杯历史概览,创立与早期,1938巴西首秀,world_cup,5,巴西何时首次参赛?,1938 Brazil,巴西队1938年首次参加世界杯并打入四强。,莱昂尼达斯表现突出，最终获季军。,fact,"1938,巴西,首秀,四强","历史,创立,早期",,,入门,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00019,世界杯历史概览,创立与早期,1938古巴,world_cup,5,1938年加勒比球队?,1938 Cuba,古巴队1938年参赛，为加勒比早期世界杯亮相。,首轮淘汰。,fact,"1938,古巴,加勒比,参赛","历史,创立,早期",,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00020,世界杯历史概览,创立与早期,1938荷属东印度,world_cup,5,1938年亚洲代表?,1938 Dutch East Indies,荷属东印度（今印尼）1938年参赛，为亚洲早期代表。,首轮大比分不敌匈牙利。,fact,"1938,荷属东印度,亚洲,参赛","历史,创立,早期",,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00021,世界杯历史概览,创立与早期,1942取消,world_cup,5,1942年世界杯办了吗?,1942 cancelled,1942年世界杯因第二次世界大战取消。,原计划主办国未最终落实。,fact,"1942,取消,二战,停办","历史,创立,早期",,,入门,1942,1942,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00022,世界杯历史概览,创立与早期,1946取消,world_cup,5,1946年世界杯办了吗?,1946 cancelled,1946年世界杯同样因二战余波取消。,1946年FIFA大会决定恢复四年一届。,fact,"1946,取消,恢复,FIFA","历史,创立,早期",,,入门,1946,1946,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00023,世界杯历史概览,创立与早期,雷米特杯,world_cup,5,早期冠军奖杯叫什么?,Jules Rimet Trophy,1930至1970年冠军获雷米特杯。,巴西1970年三冠后永久保留真品。,timeline,"雷米特杯,奖杯,1970,巴西","历史,创立,早期",,,入门,1930,1970,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00024,世界杯历史概览,创立与早期,1950年主办,world_cup,5,1950年世界杯在哪办?,1950 Brazil,1950年世界杯在巴西举办，为二战后首届。,巴西兴建马拉卡纳等球场。,fact,"1950,巴西,主办,战后","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00025,世界杯历史概览,创立与早期,1950年赛制,world_cup,5,1950年世界杯赛制?,1950 format,1950年无单场决赛，四队末轮循环决定冠军。,乌拉圭最终夺冠。,fact,"1950,循环赛,赛制,无决赛","历史,创立,早期",,,进阶,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00026,世界杯历史概览,创立与早期,马拉卡纳佐,world_cup,5,1950年最大冷门?,Maracanazo,乌拉圭2比1胜巴西，史称马拉卡纳佐。,巴西平局即可夺冠却在主场失利。,fact,"1950,马拉卡纳佐,乌拉圭,巴西","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00027,世界杯历史概览,创立与早期,1950美国冷门,world_cup,5,1950年美国胜英格兰?,USA 1-0 England,美国队1比0击败英格兰，为著名冷门。,英格兰首次参赛即遭重创。,fact,"1950,美国,英格兰,冷门","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00028,世界杯历史概览,创立与早期,1950印度退赛,world_cup,5,1950年印度为何未参赛?,1950 India,印度队获邀后因费用、装备与足协决策等原因未赴巴西。,具体原因史料有多种说法。,fact,"1950,印度,退赛,邀请","历史,创立,早期",,,进阶,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00029,世界杯历史概览,创立与早期,1950英国参赛,world_cup,5,1950年英国球队情况?,1950 UK teams,英格兰1950年参赛；苏格兰虽获资格但足协拒绝联合组队。,反映英国四协会独立传统。,fact,"1950,英格兰,苏格兰,英国","历史,创立,早期",,,进阶,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00030,世界杯历史概览,创立与早期,1950参赛规模,world_cup,5,1950年有多少队?,1950 teams,1950年决赛圈为16队，因退赛实际到场略少。,较1938年名义规模持平。,fact,"1950,16队,规模,退赛","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00031,世界杯历史概览,创立与早期,1950吉吉亚,world_cup,5,1950年乌拉圭制胜球?,Ghiggia 1950,乌拉圭吉吉亚攻入制胜球，打破巴西夺冠梦。,成为乌拉圭国家记忆符号。,fact,"1950,吉吉亚,制胜球,乌拉圭","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00032,世界杯历史概览,创立与早期,1950阿德马尔,world_cup,5,1950年巴西射手?,Ademir 1950,巴西阿德马尔当届9球，为最佳射手之一。,个人出色但球队未夺冠。,fact,"1950,阿德马尔,射手,巴西","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00033,世界杯历史概览,创立与早期,1930美国季军,world_cup,5,1930年季军是谁?,1930 USA third,美国队获1930年世界杯季军（当时无三四名决赛）。,为美国世界杯早期最佳成绩之一。,fact,"1930,美国,季军,成绩","历史,创立,早期",,,进阶,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00034,世界杯历史概览,创立与早期,1930法国首球,world_cup,5,1930年法国表现?,1930 France,法国队1930年参赛并攻入世界杯首球。,开启法国世界杯历史篇章。,fact,"1930,法国,首球,参赛","历史,创立,早期",,,入门,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00035,世界杯历史概览,创立与早期,1934奥地利,world_cup,5,1934年奥地利成绩?,1934 Austria,奥地利队1934年打入四强。,辛德勒等球员受关注。,fact,"1934,奥地利,四强,辛德勒","历史,创立,早期",,,进阶,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00036,世界杯历史概览,创立与早期,1938瑞典,world_cup,5,1938年瑞典成绩?,1938 Sweden,瑞典队1938年打入八强。,北欧足球逐步崛起信号。,fact,"1938,瑞典,八强,北欧","历史,创立,早期",,,入门,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00037,世界杯历史概览,创立与早期,1950乌拉圭战术,world_cup,5,1950年乌拉圭如何夺冠?,1950 Uruguay tactics,乌拉圭末轮务实防反限制巴西进攻。,被视为心理与战术结合经典战例。,fact,"1950,乌拉圭,防反,战术","历史,创立,早期",,,进阶,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00038,世界杯历史概览,创立与早期,1950观众纪录,world_cup,5,1950年观众人数?,1950 attendance,马拉卡纳决赛观众人数为当时世界纪录级别（口径因史料而异）。,体现巴西对足球的国家热情。,fact,"1950,观众,马拉卡纳,纪录","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00039,世界杯历史概览,创立与早期,1950分组,world_cup,5,1950年如何分组?,1950 groups,1950年先两组循环，前两名进入最终四强循环。,无传统单场决赛。,fact,"1950,分组,循环,四强","历史,创立,早期",,,进阶,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00040,世界杯历史概览,创立与早期,创立时期概览,world_cup,5,1930-1950世界杯概览?,1930-1950 overview,1930至1950年共四届（1942、1946停办），南美早期冠军占优。,1950马拉卡纳为情绪与战术转折节点。,timeline,"1930,1950,概览,四届","历史,创立,早期",,,入门,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00041,世界杯历史概览,创立与早期,早期传播,world_cup,5,早期世界杯如何传播?,early broadcast,1930至1950年电视未普及，主要靠电台与报纸。,全球影响力靠赛后报道与移民社群。,fact,"传播,电台,早期,报纸","历史,创立,早期",,,入门,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00042,世界杯历史概览,创立与早期,早期规则,world_cup,5,早期规则与现代差异?,early laws,早期越位、换人、红黄牌等规则与现代IFAB文本不同。,研究历史比赛需对照当届规程。,comparison,"规则,早期,越位,换人","历史,创立,早期",,,进阶,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00043,世界杯历史概览,创立与早期,1930闭幕,world_cup,5,首届何时结束?,1930 end,首届世界杯1930年7月30日结束，历时约半个月。,赛程密集，休息时间短。,fact,"1930,闭幕,7月,赛程","历史,创立,早期",,,入门,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00044,世界杯历史概览,创立与早期,1934与政治,world_cup,5,1934年与政治关系?,1934 politics,1934年意大利世界杯与当时政治宣传联系紧密，史学界多有讨论。,体育史研究强调区分竞技与宣传。,fact,"1934,政治,意大利,宣传","历史,创立,早期",,,进阶,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00045,世界杯历史概览,创立与早期,1938战前,world_cup,5,1938年战前氛围?,1938 pre-war,1938年举办时欧洲战云密布，部分球员战后不久参战。,被视为战前最后一届世界足球盛会。,fact,"1938,战前,欧洲,1939","历史,创立,早期",,,进阶,1938,1939,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00046,世界杯历史概览,创立与早期,1950后赛制,world_cup,5,1950年后赛制变化?,post-1950 format,1954年起恢复单场决赛淘汰赛，1950循环为唯一特例。,FIFA此后明确决赛形式。,timeline,"1950,赛制,1954,决赛","历史,创立,早期",,,入门,1950,1954,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00047,世界杯历史概览,创立与早期,早期奖项,world_cup,5,早期有金手套奖吗?,early awards,1930至1950年尚无官方金手套/公平竞赛等奖项体系。,现代奖项为后来逐步设立。,fact,"奖项,早期,金手套,无","历史,创立,早期",,,入门,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00048,世界杯历史概览,创立与早期,世界杯中文名,world_cup,5,世界杯中文名由来?,Chinese WC name,中文“世界杯”为FIFA World Cup通俗称呼，早期报章多用世界足球锦标赛。,两岸三地译名略有差异。,fact,"中文,世界杯,译名,锦标赛","历史,创立,早期",,,入门,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00049,世界杯历史概览,创立与早期,早期教练,world_cup,5,早期有主教练吗?,early coach,1930至1950年教练职能与现代主教练不完全相同。,战术权威在1950年代后逐步增强。,fact,"教练,早期,领队,战术","历史,创立,早期",,,进阶,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00050,世界杯历史概览,创立与早期,1930玻利维亚,world_cup,5,1930年玻利维亚?,1930 Bolivia,玻利维亚队1930年参赛，首轮不敌阿根廷。,南美参赛国占比较高。,fact,"1930,玻利维亚,南美,参赛","历史,创立,早期",,,入门,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00051,世界杯历史概览,创立与早期,1930罗马尼亚,world_cup,5,1930年罗马尼亚?,1930 Romania,罗马尼亚队1930年参赛，为东欧代表。,首轮不敌秘鲁。,fact,"1930,罗马尼亚,东欧,参赛","历史,创立,早期",,,入门,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00052,世界杯历史概览,创立与早期,1934德国,world_cup,5,1934年德国成绩?,1934 Germany,德国队1934年打入四强。,纳粹德国时期体育与政治关系受史学研究。,fact,"1934,德国,四强,政治","历史,创立,早期",,,进阶,1934,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00053,世界杯历史概览,创立与早期,1938瑞士,world_cup,5,1938年瑞士?,1938 Switzerland,瑞士队1938年八强战负于瑞典。,瑞士此后多次参赛世界杯。,fact,"1938,瑞士,八强,参赛","历史,创立,早期",,,入门,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00054,世界杯历史概览,创立与早期,1950南斯拉夫,world_cup,5,1950年南斯拉夫?,1950 Yugoslavia,南斯拉夫1950年小组出局，未能进入最终循环。,东欧足球战后逐步崛起。,fact,"1950,南斯拉夫,东欧,小组","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00055,世界杯历史概览,创立与早期,1950智利,world_cup,5,1950年智利?,1950 Chile,智利队1950年参赛，小组未能出线。,1962年将主办世界杯。,fact,"1950,智利,参赛,1962","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00056,世界杯历史概览,创立与早期,1930南斯拉夫,world_cup,5,1930年欧洲参赛?,1930 Yugoslavia,南斯拉夫等四支欧洲队赴乌拉圭，长途船运耗时数周。,体现早期交通困难。,fact,"1930,南斯拉夫,欧洲,交通","历史,创立,早期",,,进阶,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00057,世界杯历史概览,创立与早期,1930智利,world_cup,5,1930年智利?,1930 Chile,智利队1930年参赛，首轮不敌阿根廷。,南美除乌拉圭、阿根廷外亦有秘鲁、智利等。,fact,"1930,智利,南美,参赛","历史,创立,早期",,,入门,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00058,世界杯历史概览,创立与早期,1930秘鲁,world_cup,5,1930年秘鲁?,1930 Peru,秘鲁队1930年参赛，首轮不敌罗马尼亚。,南美球队占首届半数以上。,fact,"1930,秘鲁,南美,参赛","历史,创立,早期",,,入门,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00059,世界杯历史概览,创立与早期,1934西班牙,world_cup,5,1934年西班牙?,1934 Spain,西班牙队1934年参赛，首轮即遭淘汰。,该届整体进球率较高。,fact,"1934,西班牙,参赛,淘汰","历史,创立,早期",,,入门,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00060,世界杯历史概览,创立与早期,1934匈牙利,world_cup,5,1934年匈牙利?,1934 Hungary,匈牙利队1934年打入八强，决赛圈表现抢眼。,后于1950年代成为劲旅。,fact,"1934,匈牙利,八强,欧洲","历史,创立,早期",,,入门,1934,1934,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00061,世界杯历史概览,创立与早期,1938巴西季军,world_cup,5,1938年巴西最终名次?,1938 Brazil third,巴西1938年获季军，莱昂尼达斯7球。,为二战前南美强队信号。,fact,"1938,巴西,季军,莱昂尼达斯","历史,创立,早期",,,入门,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00062,世界杯历史概览,创立与早期,1938法国主办权,world_cup,5,1938年法国如何获得主办权?,1938 France bid,法国在1936年大会击败阿根廷等对手获得主办权。,世界杯在欧洲连续主办。,fact,"1938,法国,主办权,投票","历史,创立,早期",,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00063,世界杯历史概览,创立与早期,1950墨西哥,world_cup,5,1950年墨西哥?,1950 Mexico,墨西哥队1950年参赛，为中美早期亮相。,1970年将成为主办国。,fact,"1950,墨西哥,参赛,中美","历史,创立,早期",,,入门,1950,1970,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00064,世界杯历史概览,创立与早期,1950西班牙,world_cup,5,1950年西班牙?,1950 Spain,西班牙队1950年小组阶段出局。,二战后欧洲球队逐步回归。,fact,"1950,西班牙,参赛,小组","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00065,世界杯历史概览,创立与早期,1950瑞士,world_cup,5,1950年瑞士?,1950 Switzerland,瑞士队1950年小组出线，进入最终循环。,末轮未能争冠。,fact,"1950,瑞士,出线,循环","历史,创立,早期",,,入门,1950,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00066,世界杯历史概览,创立与早期,1930首届意义,world_cup,5,首届世界杯历史地位?,1930 legacy,首届确立国家队四年周期大赛模式，影响百年足球。,乌拉圭冠军成为国家叙事核心。,fact,"1930,历史地位,模式,乌拉圭","历史,创立,早期",,,入门,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00067,世界杯历史概览,创立与早期,早期黑白球,world_cup,5,早期比赛用球?,early ball,早期用球多为深色系皮革，夜赛与转播条件有限。,与现代电视用球差异显著。,fact,"用球,皮革,早期,世界杯","历史,创立,早期",,,入门,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00068,世界杯历史概览,创立与早期,早期裁判,world_cup,5,早期世界杯裁判?,early referees,裁判多由欧南美足联选派，语言沟通困难。,推动日后统一裁判培训。,fact,"裁判,早期,选派,培训","历史,创立,早期",,,进阶,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00069,世界杯历史概览,创立与早期,世界杯与奥运,world_cup,5,早期世界杯与奥运?,WC vs Olympics,1930年代世界杯逐步取代奥运男足成为国家队最高舞台之一。,奥运此后设年龄限制，定位分化。,comparison,"奥运,世界杯,1930年代,定位","历史,创立,早期",,,入门,1930,1950,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00070,世界杯历史概览,创立与早期,1930比利时,world_cup,5,1930年比利时?,1930 Belgium,比利时队1930年参赛，首轮不敌美国。,欧洲四队之一跨洋参赛。,fact,"1930,比利时,欧洲,参赛","历史,创立,早期",,,入门,1930,1930,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00071,世界杯历史概览,扩张年代,1954年主办,world_cup,5,1954年世界杯在哪办?,1954 host,1954年世界杯在瑞士举办。,伯尔尼奇迹西德逆转匈牙利。,fact,"1954,瑞士,主办,世界杯","历史,扩张,1954",,,入门,1954,1954,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00072,世界杯历史概览,扩张年代,1954年冠军,world_cup,5,1954年世界杯谁夺冠?,1954 champion,1954年世界杯冠军为西德。,伯尔尼奇迹西德逆转匈牙利。,fact,"1954,西德,冠军,世界杯","历史,扩张,1954",,,入门,1954,1954,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00073,世界杯历史概览,扩张年代,1958年主办,world_cup,5,1958年世界杯在哪办?,1958 host,1958年世界杯在瑞典举办。,贝利17岁首冠。,fact,"1958,瑞典,主办,世界杯","历史,扩张,1954",,,入门,1958,1958,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00074,世界杯历史概览,扩张年代,1958年冠军,world_cup,5,1958年世界杯谁夺冠?,1958 champion,1958年世界杯冠军为巴西。,贝利17岁首冠。,fact,"1958,巴西,冠军,世界杯","历史,扩张,1954",,,入门,1958,1958,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00075,世界杯历史概览,扩张年代,1962年主办,world_cup,5,1962年世界杯在哪办?,1962 host,1962年世界杯在智利举办。,加林查率队卫冕。,fact,"1962,智利,主办,世界杯","历史,扩张,1954",,,入门,1962,1962,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
WC-WHIS-00076,世界杯历史概览,扩张年代,1962年冠军,world_cup,5,1962年世界杯谁夺冠?,1962 champion,1962年世界杯冠军为巴西。,加林查率队卫冕。,fact,"1962,巴西,冠军,世界杯","历史,扩张,1954",,,入门,1962,1962,全球,zh-CN,history,official,historical_record,FIFA World Cup official history / historical records,,2026-06-03
