id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-TACT-00028,战术与位置,常见阵型,阵型8,both,4,世界杯常见阵型编号8是什么?,阵型8,世界杯历史上阵型演变丰富，编号8代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,8","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00029,战术与位置,常见阵型,阵型9,both,4,世界杯常见阵型编号9是什么?,阵型9,世界杯历史上阵型演变丰富，编号9代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,9","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00030,战术与位置,常见阵型,阵型10,both,4,世界杯常见阵型编号10是什么?,阵型10,世界杯历史上阵型演变丰富，编号10代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,10","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00031,战术与位置,常见阵型,阵型11,both,4,世界杯常见阵型编号11是什么?,阵型11,世界杯历史上阵型演变丰富，编号11代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,11","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00032,战术与位置,常见阵型,阵型12,both,4,世界杯常见阵型编号12是什么?,阵型12,世界杯历史上阵型演变丰富，编号12代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,12","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00033,战术与位置,常见阵型,阵型13,both,4,世界杯常见阵型编号13是什么?,阵型13,世界杯历史上阵型演变丰富，编号13代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,13","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00034,战术与位置,常见阵型,阵型14,both,4,世界杯常见阵型编号14是什么?,阵型14,世界杯历史上阵型演变丰富，编号14代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,14","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00035,战术与位置,常见阵型,阵型15,both,4,世界杯常见阵型编号15是什么?,阵型15,世界杯历史上阵型演变丰富，编号15代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,15","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00036,战术与位置,常见阵型,阵型16,both,4,世界杯常见阵型编号16是什么?,阵型16,世界杯历史上阵型演变丰富，编号16代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,16","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00037,战术与位置,常见阵型,阵型17,both,4,世界杯常见阵型编号17是什么?,阵型17,世界杯历史上阵型演变丰富，编号17代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,17","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00038,战术与位置,常见阵型,阵型18,both,4,世界杯常见阵型编号18是什么?,阵型18,世界杯历史上阵型演变丰富，编号18代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,18","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00039,战术与位置,常见阵型,阵型19,both,4,世界杯常见阵型编号19是什么?,阵型19,世界杯历史上阵型演变丰富，编号19代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,19","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00040,战术与位置,常见阵型,阵型20,both,4,世界杯常见阵型编号20是什么?,阵型20,世界杯历史上阵型演变丰富，编号20代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,20","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00041,战术与位置,常见阵型,阵型21,both,4,世界杯常见阵型编号21是什么?,阵型21,世界杯历史上阵型演变丰富，编号21代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,21","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00042,战术与位置,常见阵型,阵型22,both,4,世界杯常见阵型编号22是什么?,阵型22,世界杯历史上阵型演变丰富，编号22代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,22","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00043,战术与位置,常见阵型,阵型23,both,4,世界杯常见阵型编号23是什么?,阵型23,世界杯历史上阵型演变丰富，编号23代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,23","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00044,战术与位置,常见阵型,阵型24,both,4,世界杯常见阵型编号24是什么?,阵型24,世界杯历史上阵型演变丰富，编号24代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,24","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00045,战术与位置,常见阵型,阵型25,both,4,世界杯常见阵型编号25是什么?,阵型25,世界杯历史上阵型演变丰富，编号25代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,25","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00046,战术与位置,常见阵型,阵型26,both,4,世界杯常见阵型编号26是什么?,阵型26,世界杯历史上阵型演变丰富，编号26代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,26","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00047,战术与位置,常见阵型,阵型27,both,4,世界杯常见阵型编号27是什么?,阵型27,世界杯历史上阵型演变丰富，编号27代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,27","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00048,战术与位置,常见阵型,阵型28,both,4,世界杯常见阵型编号28是什么?,阵型28,世界杯历史上阵型演变丰富，编号28代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,28","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00049,战术与位置,常见阵型,阵型29,both,4,世界杯常见阵型编号29是什么?,阵型29,世界杯历史上阵型演变丰富，编号29代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,29","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00050,战术与位置,常见阵型,阵型30,both,4,世界杯常见阵型编号30是什么?,阵型30,世界杯历史上阵型演变丰富，编号30代表教练根据人员配置的战术选择之一。,阵型需匹配球员特点与比赛阶段。,fact,"阵型,世界杯,战术,30","战术,阵型,世界杯",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00051,战术与位置,位置职责,门将,both,4,世界杯门将的主要职责?,门将,门将负责扑救射门、组织后场出球、指挥防线站位，世界杯一号门将多为球队精神领袖。,诺伊尔、布冯、卡西利亚斯均为典范。,definition,"门将,扑救,指挥,出击","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00052,战术与位置,位置职责,中后卫,both,4,世界杯中后卫的主要职责?,中后卫,中后卫负责盯人、补位、头球解围与后场出球，世界杯强队中卫组合决定防守上限。,卡纳瓦罗2006年金球得主。,definition,"中后卫,盯人,解围,头球","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00053,战术与位置,位置职责,边后卫,both,4,世界杯边后卫的主要职责?,边后卫,边后卫兼顾防守边路进攻球员与插上助攻，现代世界杯边卫常承担宽度与传中任务。,卡福、马塞洛代表进攻型边卫。,definition,"边后卫,助攻,防守,宽度","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00054,战术与位置,位置职责,后腰,both,4,世界杯后腰的主要职责?,后腰,后腰保护防线、拦截传球、衔接攻防，世界杯冠军队多有顶级后腰如坎特、克罗斯。,单后腰或双后腰配置取决于阵型。,definition,"后腰,拦截,保护,衔接","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00055,战术与位置,位置职责,中前卫,both,4,世界杯中前卫的主要职责?,中前卫,中前卫控制比赛节奏、前后输送、远射威胁，是球队攻防转换枢纽。,莫德里奇、哈维为代表。,definition,"中前卫,节奏,传球,控制","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00056,战术与位置,位置职责,前腰,both,4,世界杯前腰的主要职责?,前腰,前腰在对方禁区前沿组织进攻、直塞威胁球，需要视野与技术。,齐达内、梅西常踢此位置。,definition,"前腰,组织,直塞,视野","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00057,战术与位置,位置职责,边锋,both,4,世界杯边锋的主要职责?,边锋,边锋利用速度与盘带突破传中或内切射门，世界杯边路爆点是破密集防守利器。,罗本、维尼修斯风格各异。,definition,"边锋,突破,传中,速度","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00058,战术与位置,位置职责,中锋,both,4,世界杯中锋的主要职责?,中锋,中锋支点做球、抢点射门、牵制中卫，世界杯金靴多为中锋或影锋。,克洛泽世界杯历史射手王。,definition,"中锋,射门,支点,抢点","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00059,战术与位置,位置职责,清道夫,both,4,世界杯清道夫的主要职责?,清道夫,清道夫拖在最后方扫荡险球，链式防守体系核心，现代足球已较少使用。,贝肯鲍尔开创自由人角色。,definition,"清道夫,扫荡,自由人,防守","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00060,战术与位置,位置职责,伪九号,both,4,世界杯伪九号的主要职责?,伪九号,伪九号回撤中场接应，拉扯对方中卫空当，西班牙tiki-taka典型角色。,梅西在巴萨和阿根廷曾踢此位置。,definition,"伪九号,回撤,西班牙,梅西","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00061,战术与位置,位置职责,位置1,both,4,世界杯场上位置1号含义?,位置1,足球位置编号1在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,1","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00062,战术与位置,位置职责,位置2,both,4,世界杯场上位置2号含义?,位置2,足球位置编号2在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,2","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00063,战术与位置,位置职责,位置3,both,4,世界杯场上位置3号含义?,位置3,足球位置编号3在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,3","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00064,战术与位置,位置职责,位置4,both,4,世界杯场上位置4号含义?,位置4,足球位置编号4在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,4","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00065,战术与位置,位置职责,位置5,both,4,世界杯场上位置5号含义?,位置5,足球位置编号5在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,5","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00066,战术与位置,位置职责,位置6,both,4,世界杯场上位置6号含义?,位置6,足球位置编号6在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,6","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00067,战术与位置,位置职责,位置7,both,4,世界杯场上位置7号含义?,位置7,足球位置编号7在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,7","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00068,战术与位置,位置职责,位置8,both,4,世界杯场上位置8号含义?,位置8,足球位置编号8在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,8","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00069,战术与位置,位置职责,位置9,both,4,世界杯场上位置9号含义?,位置9,足球位置编号9在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,9","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00070,战术与位置,位置职责,位置10,both,4,世界杯场上位置10号含义?,位置10,足球位置编号10在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,10","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00071,战术与位置,位置职责,位置11,both,4,世界杯场上位置11号含义?,位置11,足球位置编号11在不同阵型中有特定站位与职责，教练根据战术安排球员角色。,位置职责随战术演变。,definition,"位置,职责,战术,11","战术,位置,职责",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
