id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-TFMT-00037,世界杯赛制与组织,创立与归属,揭幕战,world_cup,5,揭幕战传统?,opening match,东道主或FIFA指定对阵常承办开幕式与揭幕战。,赛程由组委会与FIFA联合公布。,definition,"揭幕战,开幕式,东道主,赛程","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00038,世界杯赛制与组织,创立与归属,三四名赛,world_cup,5,季军战历史?,third place match,多数届次半决赛负者进行三四名决赛，部分届次曾取消。,是否举办以当届赛程为准。,definition,"季军战,三四名,半决赛,历史","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00039,世界杯赛制与组织,创立与归属,点球大战,world_cup,5,世界杯点球大战史?,penalty shootout history,淘汰赛平局后点球决胜，规则与IFAB一致。,1982年后在世界杯淘汰赛广泛采用。,definition,"点球,淘汰赛,IFAB,历史","赛制,创立",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00040,世界杯赛制与组织,创立与归属,加时历史,world_cup,5,世界杯加时规则史?,extra time history,淘汰赛90分钟平进入加时，仍平则点球大战。,小组赛历史上均不踢加时。,definition,"加时,淘汰赛,小组赛,规则","赛制,创立",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00041,世界杯赛制与组织,创立与归属,VAR历史,world_cup,5,世界杯何时用VAR?,VAR at WC,2018年俄罗斯世界杯决赛圈全面启用VAR。,2022年起增加半自动越位辅助。,definition,"VAR,2018,半自动,历史","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00042,世界杯赛制与组织,创立与归属,换人演变,world_cup,5,世界杯换人名额演变?,substitution history,历史上从0到3再到5名替补出场，依当届规程执行。,脑震荡换人协议近年纳入。,definition,"换人,名额,演变,规程","赛制,创立",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00043,世界杯赛制与组织,创立与归属,非洲首办,world_cup,5,非洲何时首办世界杯?,2010 South Africa,2010年南非为非洲大陆首次主办男子世界杯。,推动当地基建与足球普及项目。,definition,"2010,南非,非洲,首办","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00044,世界杯赛制与组织,创立与归属,亚洲首办,world_cup,5,亚洲何时首办世界杯?,2002 Korea Japan,2002年韩日合办为亚洲首次主办，亦为多东道主先例。,赛程跨两国协调。,definition,"2002,韩日,亚洲,合办","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00045,世界杯赛制与组织,创立与归属,中东首办,world_cup,5,中东何时首办世界杯?,2022 Qatar,2022年卡塔尔为中东首次主办，赛期安排在11-12月。,气候与赛程调整写入主办协议。,definition,"2022,卡塔尔,中东,赛期","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00046,世界杯赛制与组织,创立与归属,南美垄断早期,world_cup,5,早期世界杯谁夺冠多?,early dominance,1930至1962年冠军多由南美球队获得，欧洲后来崛起。,反映足球传播与竞技格局演变。,definition,"南美,欧洲,冠军,早期","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00047,世界杯赛制与组织,创立与归属,巴西五冠,world_cup,5,哪队世界杯冠军最多?,Brazil five titles,巴西队五次夺冠为历史最多，意大利、德国各四次。,统计截至最近一届决赛。,definition,"巴西,五冠,纪录,冠军","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00048,世界杯赛制与组织,创立与归属,新军参赛,world_cup,5,世界杯新面孔?,debutants,每届扩军或预选赛结果可能带来首次晋级决赛圈球队。,具体名单以当届官方报名为准。,definition,"新军,首秀,决赛圈,晋级","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00049,世界杯赛制与组织,创立与归属,遗产项目,world_cup,5,世界杯遗产计划?,legacy programme,主办国常设场馆改造、社区足球与可持续遗产评估。,属赛后社会遗产，非竞赛积分规则。,definition,"遗产,场馆,社区,主办","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00050,世界杯赛制与组织,创立与归属,未来届次,world_cup,5,下届世界杯哪里办?,future hosts,2026美加墨后，2030、2034等主办国由FIFA大会投票确定。,具体赛制以当届公布规程为准。,definition,"未来,主办,投票,FIFA","赛制,创立",,,入门,,,全球,zh-CN,history,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00051,世界杯赛制与组织,预选赛体系,预选赛总述,world_cup,5,世界杯预选赛怎么组织?,qualifiers overview,由六大洲足联依FIFA分配名额各自组织，胜者晋级决赛圈。,东道主通常自动晋级，不占洲内名额或依决议执行。,definition,"预选赛,六大洲,名额,晋级","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00052,世界杯赛制与组织,预选赛体系,名额分配,world_cup,5,决赛圈名额如何分配?,slot allocation,国际足联理事会依各大洲实力与参赛规模分配洲际名额。,每周期可能微调，以当届决议为准。,definition,"名额,分配,理事会,洲际","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00053,世界杯赛制与组织,预选赛体系,欧洲区,world_cup,5,欧洲区预选赛赛制?,UEFA qualifiers,欧足联组织多轮小组赛或联赛制，头名及部分次名晋级。,欧洲名额通常最多，赛制随周期调整。,definition,"欧洲,UEFA,小组赛,晋级","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00054,世界杯赛制与组织,预选赛体系,南美区,world_cup,5,南美区预选赛赛制?,CONMEBOL qualifiers,南美足联常采用全员主客循环积分制，前几名直接晋级。,竞争集中，赛程密集。,definition,"南美,CONMEBOL,循环,积分","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00055,世界杯赛制与组织,预选赛体系,亚洲区,world_cup,5,亚洲区预选赛赛制?,AFC qualifiers,亚足联分阶段：外围、小组、决赛圈，名额较少竞争激烈。,近年常含第四阶段决出直接出线队。,definition,"亚洲,AFC,分阶段,出线","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00056,世界杯赛制与组织,预选赛体系,非洲区,world_cup,5,非洲区预选赛赛制?,CAF qualifiers,非足联多轮淘汰或小组后进入决赛阶段决出出线队。,参赛队数量多，轮次较长。,definition,"非洲,CAF,淘汰,小组","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00057,世界杯赛制与组织,预选赛体系,中北美区,world_cup,5,中北美加勒比预选赛?,CONCACAF qualifiers,中北美及加勒比足联分阶段筛选，末段常含六强循环。,2026主办三国或影响当周期安排。,definition,"中北美,CONCACAF,六强,循环","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00058,世界杯赛制与组织,预选赛体系,大洋洲区,world_cup,5,大洋洲预选赛赛制?,OFC qualifiers,大洋洲足联先决区域冠军，再与其他洲进行洲际附加赛。,直接出线名额通常最少。,definition,"大洋洲,OFC,附加赛,冠军","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00059,世界杯赛制与组织,预选赛体系,洲际附加赛,world_cup,5,洲际附加赛是什么?,inter-confed playoff,部分名额由不同洲球队主客或单场决胜争夺最后席位。,对阵组合由FIFA抽签或规程预定。,definition,"附加赛,洲际,名额,决胜","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00060,世界杯赛制与组织,预选赛体系,东道主名额,world_cup,5,东道主占预选赛名额吗?,host quota,主办国自动晋级时一般不消耗本洲出线名额，依当届FIFA决议。,多国主办时各国席位单独规定。,definition,"东道主,自动,名额,不占","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00061,世界杯赛制与组织,预选赛体系,注册期限,world_cup,5,预选赛球员注册?,player registration,各队须在FIFA规定窗口提交预选赛名单并符合国籍规则。,与决赛圈大名单规则衔接。,definition,"注册,名单,国籍,窗口","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00062,世界杯赛制与组织,预选赛体系,同组回避,world_cup,5,预选赛同组回避?,draw restrictions,抽签时通常回避同足联过高密度同组，细则依当届手册。,政治敏感对阵亦可能被回避。,definition,"抽签,回避,同组,手册","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00063,世界杯赛制与组织,预选赛体系,积分规则,world_cup,5,预选赛积分怎么算?,qualifier points,胜3平1负0为常规积分，同分依净胜球、进球等顺序比较。,与决赛圈小组赛原则类似。,definition,"积分,净胜球,胜平负,比较","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00064,世界杯赛制与组织,预选赛体系,中立场地,world_cup,5,预选赛可用中立场地吗?,neutral venue,因安全、制裁或足协协议可申请中立场地，须FIFA批准。,非常规安排，个案处理。,definition,"中立场地,批准,安全,个案","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00065,世界杯赛制与组织,预选赛体系,弃赛处理,world_cup,5,预选赛弃赛怎么判?,walkover,未出场或退出可能判0-3负并罚款，依纪律与竞赛条款。,影响后续轮次排名。,definition,"弃赛,0-3,罚款,纪律","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00066,世界杯赛制与组织,预选赛体系,重赛规则,world_cup,5,预选赛能否重赛?,replay rules,场地事故、秩序混乱等极端情形由FIFA纪律与竞赛机构裁决。,极少见，以官方公告为准。,definition,"重赛,裁决,FIFA,极端","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00067,世界杯赛制与组织,预选赛体系,视频辅助,both,5,预选赛用VAR吗?,VAR in qualifiers,是否启用VAR由足联与FIFA协议决定，不如决赛圈统一。,关键场次逐步推广。,definition,"VAR,预选赛,协议,推广","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00068,世界杯赛制与组织,预选赛体系,赛程国际日,both,5,预选赛何时踢?,FIFA windows,主要在FIFA国际比赛日进行，减少与俱乐部冲突。,俱乐部须放行国家队球员。,definition,"国际日,赛程,俱乐部,放行","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00069,世界杯赛制与组织,预选赛体系,俱乐部放人,both,5,俱乐部必须放人吗?,release obligation,国际足联规定俱乐部须放行注册国家队球员参加世预赛。,有补偿与伤病保护条款。,definition,"放人,俱乐部,义务,补偿","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00070,世界杯赛制与组织,预选赛体系,黄牌累积,world_cup,5,预选赛黄牌停赛?,booking suspension,预选赛黄牌累积规则依各大洲足联细则，可能带入决赛圈。,决赛圈前常部分清零，依规程。,definition,"黄牌,累积,停赛,清零","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00071,世界杯赛制与组织,预选赛体系,年龄限制,both,5,世预赛有年龄限制吗?,no age cap,男子世界杯预选赛为成年国家队，无奥运式U23上限。,青年队参加青年世锦赛，非世界杯。,definition,"成年,无年龄,奥运,区别","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00072,世界杯赛制与组织,预选赛体系,归化球员,both,5,预选赛归化球员规则?,naturalized players,须符合FIFA国籍与转会协会变更年限等规定方可代表。,违规使用将被纪律处罚。,definition,"归化,国籍,FIFA,资格","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00073,世界杯赛制与组织,预选赛体系,双国籍,both,5,双国籍球员选哪队?,dual nationality,球员在符合.tie-break规则下可选择代表一国，绑定后变更受限。,具体以FIFA国籍条例为准。,definition,"双国籍,代表,绑定,条例","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00074,世界杯赛制与组织,预选赛体系,种子队,world_cup,5,预选赛分档种子?,seeding qualifiers,抽签按FIFA排名或近期成绩分档，避免强队过早相遇。,分档表赛前公布。,definition,"种子,分档,排名,抽签","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00075,世界杯赛制与组织,预选赛体系,财务补贴,world_cup,5,预选赛差旅补贴?,travel support,FIFA对部分足协提供预选赛差旅与组织补贴。,金额与项目依发展计划。,definition,"补贴,差旅,足协,发展","赛制,预选赛",,,进阶,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00076,世界杯赛制与组织,预选赛体系,女子预选赛,both,5,女子世界杯预选赛?,women qualifiers,女子世界杯预选赛由各洲足联独立组织，名额体系与男子不同。,规程单独公布。,definition,"女子,预选赛,独立,名额","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,,2026-06-03
WC-TFMT-00077,世界杯赛制与组织,预选赛体系,2026名额,world_cup,5,2026世预赛名额变化?,2026 quota,2026扩军至48队后各洲名额上调，具体数字以FIFA决议为准。,周期末段赛程已按新名额设计。,definition,"2026,48队,名额,扩军","赛制,预选赛",,,入门,,,全球,zh-CN,rule,official,FIFA,FIFA World Cup regulations,rule_change_2026,2026-06-03
